,One2one_av_Error,Min_One2one_av,One2one_max_Error,Min_One2one_max_Error
1,0.1679999828338623,0.1679999828338623,0.3190000057220459,0.3190000057220459
1,0.13289999961853027,0.13289999961853027,0.21369999647140503,0.21369999647140503
1,0.11400002241134644,0.11400002241134644,0.16079998016357422,0.16079998016357422
1,0.09789997339248657,0.09789997339248657,0.14170002937316895,0.14170002937316895
1,0.07910001277923584,0.07910001277923584,0.11619997024536133,0.11619997024536133
1,0.07150000333786011,0.07150000333786011,0.10689997673034668,0.10689997673034668
1,0.06430000066757202,0.06430000066757202,0.09829998016357422,0.09829998016357422
1,0.06000000238418579,0.06000000238418579,0.08509999513626099,0.08509999513626099
1,0.059300005435943604,0.059300005435943604,0.08689999580383301,0.08509999513626099
1,0.05510002374649048,0.05510002374649048,0.07950001955032349,0.07950001955032349
1,0.05479997396469116,0.05479997396469116,0.07810002565383911,0.07810002565383911
1,0.053099989891052246,0.053099989891052246,0.07179999351501465,0.07179999351501465
1,0.05089998245239258,0.05089998245239258,0.07370001077651978,0.07179999351501465
1,0.05180001258850098,0.05089998245239258,0.06540000438690186,0.06540000438690186
1,0.046999990940093994,0.046999990940093994,0.06599998474121094,0.06540000438690186
1,0.047599971294403076,0.046999990940093994,0.06300002336502075,0.06300002336502075
1,0.047599971294403076,0.046999990940093994,0.06300002336502075,0.06300002336502075
1,0.045799970626831055,0.045799970626831055,0.06190001964569092,0.06190001964569092
1,0.045499980449676514,0.045499980449676514,0.06349998712539673,0.06190001964569092
1,0.04439997673034668,0.04439997673034668,0.0569000244140625,0.0569000244140625
1,0.04220002889633179,0.04220002889633179,0.05449998378753662,0.05449998378753662
1,0.04309999942779541,0.04220002889633179,0.05479997396469116,0.05449998378753662
1,0.041499972343444824,0.041499972343444824,0.05739998817443848,0.05449998378753662
1,0.04089999198913574,0.04089999198913574,0.05519998073577881,0.05449998378753662
1,0.04129999876022339,0.04089999198913574,0.054099977016448975,0.054099977016448975
1,0.04070001840591431,0.04070001840591431,0.05479997396469116,0.054099977016448975
1,0.03909999132156372,0.03909999132156372,0.05449998378753662,0.054099977016448975
1,0.03909999132156372,0.03909999132156372,0.053600013256073,0.053600013256073
1,0.03939998149871826,0.03909999132156372,0.05089998245239258,0.05089998245239258
1,0.03789997100830078,0.03789997100830078,0.05199998617172241,0.05089998245239258
1,0.038999974727630615,0.03789997100830078,0.05239999294281006,0.05089998245239258
1,0.039200007915496826,0.03789997100830078,0.05290001630783081,0.05089998245239258
1,0.038600027561187744,0.03789997100830078,0.05119997262954712,0.05089998245239258
1,0.03850001096725464,0.03789997100830078,0.055299997329711914,0.05089998245239258
1,0.03839999437332153,0.03789997100830078,0.054099977016448975,0.05089998245239258
