,Test_Error_av,Min_Test_Error_av,Test_Error_max,Min_Test_Error_max
1,0.09820002317428589,0.09820002317428589,0.13849997520446777,0.13849997520446777
1,0.08230000734329224,0.08230000734329224,0.12019997835159302,0.12019997835159302
1,0.07709997892379761,0.07709997892379761,0.11100000143051147,0.11100000143051147
1,0.06950002908706665,0.06950002908706665,0.10579997301101685,0.10579997301101685
1,0.06540000438690186,0.06540000438690186,0.09880000352859497,0.09880000352859497
1,0.06459999084472656,0.06459999084472656,0.09479999542236328,0.09479999542236328
1,0.06269997358322144,0.06269997358322144,0.0940999984741211,0.0940999984741211
1,0.06459999084472656,0.06269997358322144,0.09219998121261597,0.09219998121261597
1,0.06300002336502075,0.06269997358322144,0.0909000039100647,0.0909000039100647
1,0.06529998779296875,0.06269997358322144,0.09320002794265747,0.0909000039100647
1,0.06150001287460327,0.06150001287460327,0.09149998426437378,0.0909000039100647
1,0.06279999017715454,0.06150001287460327,0.09240001440048218,0.0909000039100647
1,0.06300002336502075,0.06150001287460327,0.09380000829696655,0.0909000039100647
1,0.06169998645782471,0.06150001287460327,0.09240001440048218,0.0909000039100647
1,0.062300026416778564,0.06150001287460327,0.09490001201629639,0.0909000039100647
1,0.062399983406066895,0.06150001287460327,0.09359997510910034,0.0909000039100647
1,0.06169998645782471,0.06150001287460327,0.09140002727508545,0.0909000039100647
1,0.06199997663497925,0.06150001287460327,0.09289997816085815,0.0909000039100647
1,0.060899972915649414,0.060899972915649414,0.09109997749328613,0.0909000039100647
1,0.06160002946853638,0.060899972915649414,0.09189999103546143,0.0909000039100647
1,0.060100018978118896,0.060100018978118896,0.0909000039100647,0.0909000039100647
1,0.06430000066757202,0.060100018978118896,0.0964999794960022,0.0909000039100647
1,0.06300002336502075,0.060100018978118896,0.0934000015258789,0.0909000039100647
1,0.06389999389648438,0.060100018978118896,0.09680002927780151,0.0909000039100647
1,0.062399983406066895,0.060100018978118896,0.0965999960899353,0.0909000039100647
1,0.06349998712539673,0.060100018978118896,0.0934000015258789,0.0909000039100647
1,0.0625,0.060100018978118896,0.09450000524520874,0.0909000039100647
1,0.06190001964569092,0.060100018978118896,0.09429997205734253,0.0909000039100647
1,0.0626000165939331,0.060100018978118896,0.09479999542236328,0.0909000039100647
1,0.06470000743865967,0.060100018978118896,0.09619998931884766,0.0909000039100647
