,Train_Error,Min_Train_Error,Test_Error,Min_Test_Error
1,0.6066666841506958,0.6066666841506958,0.22649997472763062,0.22649997472763062
1,0.2200000286102295,0.2200000286102295,0.21469998359680176,0.21469998359680176
1,0.1433333158493042,0.1433333158493042,0.20120000839233398,0.20120000839233398
1,0.11000001430511475,0.11000001430511475,0.17510002851486206,0.17510002851486206
1,0.06666666269302368,0.06666666269302368,0.1841999888420105,0.17510002851486206
1,0.07333332300186157,0.06666666269302368,0.16699999570846558,0.16699999570846558
1,0.036666691303253174,0.036666691303253174,0.15619999170303345,0.15619999170303345
1,0.023333311080932617,0.023333311080932617,0.13419997692108154,0.13419997692108154
1,0.019999980926513672,0.019999980926513672,0.1434999704360962,0.13419997692108154
1,0.013333320617675781,0.013333320617675781,0.14600002765655518,0.13419997692108154
1,0.006666660308837891,0.006666660308837891,0.13599997758865356,0.13419997692108154
1,0.009999990463256836,0.006666660308837891,0.13910001516342163,0.13419997692108154
1,0.0033333301544189453,0.0033333301544189453,0.14399999380111694,0.13419997692108154
1,0.0033333301544189453,0.0033333301544189453,0.12639999389648438,0.12639999389648438
1,0.006666660308837891,0.0033333301544189453,0.12779998779296875,0.12639999389648438
1,0.0033333301544189453,0.0033333301544189453,0.11680001020431519,0.11680001020431519
1,0.0,0.0,0.13120001554489136,0.11680001020431519
1,0.0033333301544189453,0.0,0.1193000078201294,0.11680001020431519
1,0.0,0.0,0.13020002841949463,0.11680001020431519
1,0.0,0.0,0.1184999942779541,0.11680001020431519
1,0.0,0.0,0.13190001249313354,0.11680001020431519
1,0.0033333301544189453,0.0,0.11919999122619629,0.11680001020431519
1,0.0033333301544189453,0.0,0.1193000078201294,0.11680001020431519
1,0.0,0.0,0.11570000648498535,0.11570000648498535
1,0.0,0.0,0.12000000476837158,0.11570000648498535
1,0.0,0.0,0.11239999532699585,0.11239999532699585
1,0.0,0.0,0.11870002746582031,0.11239999532699585
1,0.0,0.0,0.12050002813339233,0.11239999532699585
1,0.0,0.0,0.11430001258850098,0.11239999532699585
1,0.0,0.0,0.1256999969482422,0.11239999532699585
1,0.0,0.0,0.1152999997138977,0.11239999532699585
1,0.0,0.0,0.11449998617172241,0.11239999532699585
1,0.0,0.0,0.12250000238418579,0.11239999532699585
1,0.0,0.0,0.11549997329711914,0.11239999532699585
1,0.0,0.0,0.11760002374649048,0.11239999532699585
1,0.0,0.0,0.12029999494552612,0.11239999532699585
1,0.0,0.0,0.10799998044967651,0.10799998044967651
1,0.0,0.0,0.11349999904632568,0.10799998044967651
1,0.0,0.0,0.11959999799728394,0.10799998044967651
1,0.0,0.0,0.11239999532699585,0.10799998044967651
1,0.0,0.0,0.11779999732971191,0.10799998044967651
1,0.0,0.0,0.11580002307891846,0.10799998044967651
1,0.0,0.0,0.11430001258850098,0.10799998044967651
1,0.0,0.0,0.11030000448226929,0.10799998044967651
1,0.0,0.0,0.11860001087188721,0.10799998044967651
1,0.0,0.0,0.11119997501373291,0.10799998044967651
1,0.0,0.0,0.10600000619888306,0.10600000619888306
1,0.0,0.0,0.11379998922348022,0.10600000619888306
1,0.0,0.0,0.11659997701644897,0.10600000619888306
1,0.0,0.0,0.11019998788833618,0.10600000619888306
1,0.0,0.0,0.10939997434616089,0.10600000619888306
1,0.0,0.0,0.11059999465942383,0.10600000619888306
1,0.0,0.0,0.11430001258850098,0.10600000619888306
1,0.0,0.0,0.11009997129440308,0.10600000619888306
1,0.0,0.0,0.10769999027252197,0.10600000619888306
1,0.0,0.0,0.1097000241279602,0.10600000619888306
1,0.0,0.0,0.11129999160766602,0.10600000619888306
1,0.0,0.0,0.11040002107620239,0.10600000619888306
1,0.0,0.0,0.11019998788833618,0.10600000619888306
1,0.0,0.0,0.11239999532699585,0.10600000619888306
1,0.0,0.0,0.11049997806549072,0.10600000619888306
1,0.0,0.0,0.1086999773979187,0.10600000619888306
1,0.0,0.0,0.11140000820159912,0.10600000619888306
1,0.0,0.0,0.11100000143051147,0.10600000619888306
1,0.0,0.0,0.10930001735687256,0.10600000619888306
1,0.0,0.0,0.11030000448226929,0.10600000619888306
1,0.0,0.0,0.11019998788833618,0.10600000619888306
1,0.0,0.0,0.11089998483657837,0.10600000619888306
1,0.0,0.0,0.10930001735687256,0.10600000619888306
1,0.0,0.0,0.11080002784729004,0.10600000619888306
1,0.0,0.0,0.11229997873306274,0.10600000619888306
1,0.0,0.0,0.11239999532699585,0.10600000619888306
1,0.0,0.0,0.11110001802444458,0.10600000619888306
1,0.0,0.0,0.11080002784729004,0.10600000619888306
1,0.0,0.0,0.10799998044967651,0.10600000619888306
1,0.0,0.0,0.10909998416900635,0.10600000619888306
1,0.0,0.0,0.11009997129440308,0.10600000619888306
1,0.0,0.0,0.11040002107620239,0.10600000619888306
1,0.0,0.0,0.10829997062683105,0.10600000619888306
1,0.0,0.0,0.11000001430511475,0.10600000619888306
1,0.0,0.0,0.10920000076293945,0.10600000619888306
1,0.0,0.0,0.10900002717971802,0.10600000619888306
1,0.0,0.0,0.10860002040863037,0.10600000619888306
1,0.0,0.0,0.10839998722076416,0.10600000619888306
1,0.0,0.0,0.10769999027252197,0.10600000619888306
1,0.0,0.0,0.10909998416900635,0.10600000619888306
1,0.0,0.0,0.10939997434616089,0.10600000619888306
1,0.0,0.0,0.1086999773979187,0.10600000619888306
1,0.0,0.0,0.10939997434616089,0.10600000619888306
1,0.0,0.0,0.1096000075340271,0.10600000619888306
1,0.0,0.0,0.11040002107620239,0.10600000619888306
1,0.0,0.0,0.11180001497268677,0.10600000619888306
1,0.0,0.0,0.1097000241279602,0.10600000619888306
1,0.0,0.0,0.10820001363754272,0.10600000619888306
1,0.0,0.0,0.10759997367858887,0.10600000619888306
1,0.0,0.0,0.10809999704360962,0.10600000619888306
1,0.0,0.0,0.10799998044967651,0.10600000619888306
1,0.0,0.0,0.10989999771118164,0.10600000619888306
1,0.0,0.0,0.1062999963760376,0.10600000619888306
1,0.0,0.0,0.10670000314712524,0.10600000619888306
