,One2one_av_Error,Min_One2one_av,One2one_max_Error,Min_One2one_max_Error
1,0.14859998226165771,0.14859998226165771,0.2287999987602234,0.2287999987602234
1,0.11330002546310425,0.11330002546310425,0.16500002145767212,0.16500002145767212
1,0.09490001201629639,0.09490001201629639,0.14509999752044678,0.14509999752044678
1,0.08499997854232788,0.08499997854232788,0.12360000610351562,0.12360000610351562
1,0.07950001955032349,0.07950001955032349,0.1151999831199646,0.1151999831199646
1,0.07770001888275146,0.07770001888275146,0.11000001430511475,0.11000001430511475
1,0.07440000772476196,0.07440000772476196,0.10659998655319214,0.10659998655319214
1,0.07249999046325684,0.07249999046325684,0.10269999504089355,0.10269999504089355
1,0.0680999755859375,0.0680999755859375,0.0997999906539917,0.0997999906539917
1,0.06859999895095825,0.0680999755859375,0.09700000286102295,0.09700000286102295
1,0.0656999945640564,0.0656999945640564,0.09589999914169312,0.09589999914169312
1,0.0648999810218811,0.0648999810218811,0.0964999794960022,0.09589999914169312
1,0.0658000111579895,0.0648999810218811,0.09320002794265747,0.09320002794265747
1,0.06360000371932983,0.06360000371932983,0.09229999780654907,0.09229999780654907
1,0.06440001726150513,0.06360000371932983,0.09189999103546143,0.09189999103546143
1,0.06370002031326294,0.06360000371932983,0.09299999475479126,0.09189999103546143
1,0.06300002336502075,0.06300002336502075,0.09210002422332764,0.09189999103546143
1,0.06180000305175781,0.06180000305175781,0.09060001373291016,0.09060001373291016
1,0.061399996280670166,0.061399996280670166,0.08910000324249268,0.08910000324249268
1,0.0626000165939331,0.061399996280670166,0.08990001678466797,0.08910000324249268
1,0.06029999256134033,0.06029999256134033,0.0875999927520752,0.0875999927520752
1,0.060899972915649414,0.06029999256134033,0.08749997615814209,0.08749997615814209
1,0.059899985790252686,0.059899985790252686,0.08710002899169922,0.08710002899169922
1,0.06069999933242798,0.059899985790252686,0.08649998903274536,0.08649998903274536
1,0.06099998950958252,0.059899985790252686,0.08880001306533813,0.08649998903274536
1,0.06059998273849487,0.059899985790252686,0.0899999737739563,0.08649998903274536
1,0.06040000915527344,0.059899985790252686,0.0875999927520752,0.08649998903274536
1,0.060800015926361084,0.059899985790252686,0.08649998903274536,0.08649998903274536
1,0.06029999256134033,0.059899985790252686,0.0877000093460083,0.08649998903274536
1,0.06000000238418579,0.059899985790252686,0.08730000257492065,0.08649998903274536
1,0.06169998645782471,0.059899985790252686,0.08740001916885376,0.08649998903274536
1,0.059899985790252686,0.059899985790252686,0.0853000283241272,0.0853000283241272
1,0.06069999933242798,0.059899985790252686,0.08939999341964722,0.0853000283241272
1,0.060800015926361084,0.059899985790252686,0.08869999647140503,0.0853000283241272
1,0.06069999933242798,0.059899985790252686,0.08920001983642578,0.0853000283241272
1,0.060899972915649414,0.059899985790252686,0.08920001983642578,0.0853000283241272
1,0.060100018978118896,0.059899985790252686,0.08890002965927124,0.0853000283241272
1,0.060800015926361084,0.059899985790252686,0.0885000228881836,0.0853000283241272
1,0.059800028800964355,0.059800028800964355,0.08630001544952393,0.0853000283241272
1,0.06019997596740723,0.059800028800964355,0.0885000228881836,0.0853000283241272
1,0.05909997224807739,0.05909997224807739,0.0885000228881836,0.0853000283241272
1,0.06099998950958252,0.05909997224807739,0.09179997444152832,0.0853000283241272
1,0.060100018978118896,0.05909997224807739,0.08980000019073486,0.0853000283241272
1,0.059300005435943604,0.05909997224807739,0.08689999580383301,0.0853000283241272
1,0.06120002269744873,0.05909997224807739,0.08960002660751343,0.0853000283241272
1,0.06050002574920654,0.05909997224807739,0.0885000228881836,0.0853000283241272
1,0.06000000238418579,0.05909997224807739,0.08929997682571411,0.0853000283241272
1,0.06129997968673706,0.05909997224807739,0.08859997987747192,0.0853000283241272
1,0.06050002574920654,0.05909997224807739,0.08910000324249268,0.0853000283241272
1,0.060100018978118896,0.05909997224807739,0.0878000259399414,0.0853000283241272
1,0.06069999933242798,0.05909997224807739,0.09069997072219849,0.0853000283241272
1,0.060899972915649414,0.05909997224807739,0.09149998426437378,0.0853000283241272
1,0.06099998950958252,0.05909997224807739,0.08950001001358032,0.0853000283241272
1,0.060800015926361084,0.05909997224807739,0.08799999952316284,0.0853000283241272
1,0.061100006103515625,0.05909997224807739,0.08929997682571411,0.0853000283241272
1,0.060800015926361084,0.05909997224807739,0.08950001001358032,0.0853000283241272
1,0.06059998273849487,0.05909997224807739,0.08869999647140503,0.0853000283241272
1,0.06120002269744873,0.05909997224807739,0.08829998970031738,0.0853000283241272
1,0.06040000915527344,0.05909997224807739,0.09030002355575562,0.0853000283241272
1,0.06050002574920654,0.05909997224807739,0.09039998054504395,0.0853000283241272
