,Train_Class_Error,Min_Train_Class_Error,Final_Test_Error,Min_Final_Test_Error,Final_Test_Loss,Min_Final_Test_Loss
0,0.14611667394638062,0.14611667394638062,0.11919999122619629,0.11919999122619629,0.3476089835166931,0.3476089835166931
0,0.10386669635772705,0.10386669635772705,0.11100000143051147,0.11100000143051147,0.3139750361442566,0.3139750361442566
0,0.09539997577667236,0.09539997577667236,0.10589998960494995,0.10589998960494995,0.2999589741230011,0.2999589741230011
0,0.09121668338775635,0.09121668338775635,0.10600000619888306,0.10589998960494995,0.2987052798271179,0.2987052798271179
0,0.08749997615814209,0.08749997615814209,0.10189998149871826,0.10189998149871826,0.2911737859249115,0.2911737859249115
0,0.08585000038146973,0.08585000038146973,0.10170000791549683,0.10170000791549683,0.2913643717765808,0.2911737859249115
0,0.08301669359207153,0.08301669359207153,0.10399997234344482,0.10170000791549683,0.294199138879776,0.2911737859249115
0,0.08256667852401733,0.08256667852401733,0.10039997100830078,0.10039997100830078,0.2845119535923004,0.2845119535923004
0,0.08141666650772095,0.08141666650772095,0.10269999504089355,0.10039997100830078,0.2908211350440979,0.2845119535923004
0,0.08106666803359985,0.08106666803359985,0.1039000153541565,0.10039997100830078,0.28830841183662415,0.2845119535923004
0,0.07630002498626709,0.07630002498626709,0.0996999740600586,0.0996999740600586,0.28482335805892944,0.2845119535923004
0,0.07596665620803833,0.07596665620803833,0.0989999771118164,0.0989999771118164,0.2853128910064697,0.2845119535923004
0,0.07525002956390381,0.07525002956390381,0.10030001401901245,0.0989999771118164,0.28306418657302856,0.28306418657302856
0,0.07534998655319214,0.07525002956390381,0.09829998016357422,0.09829998016357422,0.2830198407173157,0.2830198407173157
0,0.07548332214355469,0.07525002956390381,0.09880000352859497,0.09829998016357422,0.28278785943984985,0.28278785943984985
0,0.07408332824707031,0.07408332824707031,0.09850001335144043,0.09829998016357422,0.28289082646369934,0.28278785943984985
0,0.07555001974105835,0.07408332824707031,0.10089999437332153,0.09829998016357422,0.2869834899902344,0.28278785943984985
0,0.07186669111251831,0.07186669111251831,0.09950000047683716,0.09829998016357422,0.27977797389030457,0.27977797389030457
0,0.0728333592414856,0.07186669111251831,0.09859997034072876,0.09829998016357422,0.2815369963645935,0.27977797389030457
0,0.0717666745185852,0.0717666745185852,0.09869998693466187,0.09829998016357422,0.2798492908477783,0.27977797389030457
