,One2one_av_Error,Min_One2one_av,One2one_max_Error,Min_One2one_max_Error
1,0.18569999933242798,0.18569999933242798,0.30080002546310425,0.30080002546310425
1,0.14179998636245728,0.14179998636245728,0.22089999914169312,0.22089999914169312
1,0.14219999313354492,0.14179998636245728,0.2224000096321106,0.22089999914169312
1,0.11949998140335083,0.11949998140335083,0.17070001363754272,0.17070001363754272
1,0.10689997673034668,0.10689997673034668,0.15429997444152832,0.15429997444152832
1,0.10360002517700195,0.10360002517700195,0.16189998388290405,0.15429997444152832
1,0.08619999885559082,0.08619999885559082,0.12800002098083496,0.12800002098083496
1,0.0835999846458435,0.0835999846458435,0.11599999666213989,0.11599999666213989
1,0.06779998540878296,0.06779998540878296,0.10019999742507935,0.10019999742507935
1,0.06940001249313354,0.06779998540878296,0.09229999780654907,0.09229999780654907
1,0.0656999945640564,0.0656999945640564,0.09280002117156982,0.09229999780654907
1,0.06099998950958252,0.06099998950958252,0.0835999846458435,0.0835999846458435
1,0.06069999933242798,0.06069999933242798,0.0812000036239624,0.0812000036239624
1,0.05199998617172241,0.05199998617172241,0.07099997997283936,0.07099997997283936
1,0.05369997024536133,0.05199998617172241,0.07599997520446777,0.07099997997283936
1,0.05089998245239258,0.05089998245239258,0.0648999810218811,0.0648999810218811
1,0.05140000581741333,0.05089998245239258,0.06940001249313354,0.0648999810218811
1,0.05089998245239258,0.05089998245239258,0.06749999523162842,0.0648999810218811
1,0.048799991607666016,0.048799991607666016,0.06400001049041748,0.06400001049041748
1,0.04839998483657837,0.04839998483657837,0.06599998474121094,0.06400001049041748
1,0.0471000075340271,0.0471000075340271,0.06190001964569092,0.06190001964569092
1,0.04509997367858887,0.04509997367858887,0.060800015926361084,0.060800015926361084
1,0.04509997367858887,0.04509997367858887,0.060899972915649414,0.060800015926361084
1,0.04360002279281616,0.04360002279281616,0.06099998950958252,0.060800015926361084
1,0.04350000619888306,0.04350000619888306,0.05889999866485596,0.05889999866485596
1,0.04159998893737793,0.04159998893737793,0.06029999256134033,0.05889999866485596
1,0.04100000858306885,0.04100000858306885,0.05790001153945923,0.05790001153945923
1,0.0396999716758728,0.0396999716758728,0.06040000915527344,0.05790001153945923
1,0.040400028228759766,0.0396999716758728,0.05849999189376831,0.05790001153945923
1,0.03949999809265137,0.03949999809265137,0.05290001630783081,0.05290001630783081
1,0.03909999132156372,0.03909999132156372,0.05790001153945923,0.05290001630783081
1,0.039900004863739014,0.03909999132156372,0.056500017642974854,0.05290001630783081
1,0.03909999132156372,0.03909999132156372,0.05699998140335083,0.05290001630783081
1,0.03880000114440918,0.03880000114440918,0.05570000410079956,0.05290001630783081
1,0.03789997100830078,0.03789997100830078,0.05699998140335083,0.05290001630783081
1,0.03960001468658447,0.03789997100830078,0.05669999122619629,0.05290001630783081
1,0.03780001401901245,0.03780001401901245,0.05760002136230469,0.05290001630783081
1,0.038600027561187744,0.03780001401901245,0.05769997835159302,0.05290001630783081
1,0.03789997100830078,0.03780001401901245,0.057099997997283936,0.05290001630783081
1,0.03780001401901245,0.03780001401901245,0.05729997158050537,0.05290001630783081
1,0.037699997425079346,0.037699997425079346,0.05699998140335083,0.05290001630783081
1,0.03780001401901245,0.037699997425079346,0.056599974632263184,0.05290001630783081
1,0.03829997777938843,0.037699997425079346,0.055899977684020996,0.05290001630783081
1,0.03810000419616699,0.037699997425079346,0.05790001153945923,0.05290001630783081
1,0.037199974060058594,0.037199974060058594,0.05669999122619629,0.05290001630783081
1,0.036499977111816406,0.036499977111816406,0.055800020694732666,0.05290001630783081
1,0.03759998083114624,0.036499977111816406,0.058000028133392334,0.05290001630783081
1,0.035899996757507324,0.035899996757507324,0.056599974632263184,0.05290001630783081
1,0.03689998388290405,0.035899996757507324,0.05620002746582031,0.05290001630783081
1,0.03750002384185791,0.035899996757507324,0.0569000244140625,0.05290001630783081
1,0.03570002317428589,0.03570002317428589,0.055800020694732666,0.05290001630783081
1,0.0372999906539917,0.03570002317428589,0.05419999361038208,0.05290001630783081
1,0.037100017070770264,0.03570002317428589,0.05570000410079956,0.05290001630783081
1,0.037199974060058594,0.03570002317428589,0.0569000244140625,0.05290001630783081
1,0.03579998016357422,0.03570002317428589,0.05870002508163452,0.05290001630783081
1,0.03630000352859497,0.03570002317428589,0.055599987506866455,0.05290001630783081
1,0.03680002689361572,0.03570002317428589,0.056800007820129395,0.05290001630783081
1,0.03530001640319824,0.03530001640319824,0.05729997158050537,0.05290001630783081
1,0.03579998016357422,0.03530001640319824,0.05729997158050537,0.05290001630783081
1,0.03659999370574951,0.03530001640319824,0.05750000476837158,0.05290001630783081
1,0.03780001401901245,0.03530001640319824,0.058099985122680664,0.05290001630783081
1,0.036499977111816406,0.03530001640319824,0.0591999888420105,0.05290001630783081
1,0.03680002689361572,0.03530001640319824,0.05750000476837158,0.05290001630783081
1,0.03700000047683716,0.03530001640319824,0.0569000244140625,0.05290001630783081
1,0.036400020122528076,0.03530001640319824,0.05779999494552612,0.05290001630783081
1,0.03570002317428589,0.03530001640319824,0.05750000476837158,0.05290001630783081
1,0.037100017070770264,0.03530001640319824,0.056800007820129395,0.05290001630783081
1,0.03680002689361572,0.03530001640319824,0.06180000305175781,0.05290001630783081
1,0.037699997425079346,0.03530001640319824,0.05760002136230469,0.05290001630783081
1,0.03530001640319824,0.03530001640319824,0.05669999122619629,0.05290001630783081
1,0.03560000658035278,0.03530001640319824,0.05629998445510864,0.05290001630783081
1,0.03560000658035278,0.03530001640319824,0.05570000410079956,0.05290001630783081
1,0.037100017070770264,0.03530001640319824,0.05820000171661377,0.05290001630783081
1,0.03539997339248657,0.03530001640319824,0.05620002746582031,0.05290001630783081
1,0.03689998388290405,0.03530001640319824,0.059899985790252686,0.05290001630783081
1,0.03659999370574951,0.03530001640319824,0.05790001153945923,0.05290001630783081
1,0.036400020122528076,0.03530001640319824,0.05849999189376831,0.05290001630783081
1,0.03680002689361572,0.03530001640319824,0.05820000171661377,0.05290001630783081
1,0.036199986934661865,0.03530001640319824,0.056599974632263184,0.05290001630783081
1,0.03549998998641968,0.03530001640319824,0.05769997835159302,0.05290001630783081
