,Unsupervised_Test_Error,Min_Unsupervised_Test_Error,Supervised_Test_Error,Min_Supervised_Test_Error
1,0.05769997835159302,0.05769997835159302,0.05750000476837158,0.05750000476837158
1,0.05720001459121704,0.05720001459121704,0.0569000244140625,0.0569000244140625
1,0.05760002136230469,0.05720001459121704,0.05620002746582031,0.05620002746582031
1,0.05610001087188721,0.05610001087188721,0.055599987506866455,0.055599987506866455
1,0.05540001392364502,0.05540001392364502,0.05449998378753662,0.05449998378753662
1,0.05390000343322754,0.05390000343322754,0.05500000715255737,0.05449998378753662
1,0.054000020027160645,0.05390000343322754,0.05510002374649048,0.05449998378753662
1,0.05290001630783081,0.05290001630783081,0.055299997329711914,0.05449998378753662
1,0.05390000343322754,0.05290001630783081,0.053600013256073,0.053600013256073
1,0.053099989891052246,0.05290001630783081,0.05339998006820679,0.05339998006820679
1,0.05229997634887695,0.05229997634887695,0.05440002679824829,0.05339998006820679
1,0.05260002613067627,0.05229997634887695,0.05299997329711914,0.05299997329711914
1,0.05190002918243408,0.05190002918243408,0.05169999599456787,0.05169999599456787
1,0.05290001630783081,0.05190002918243408,0.053799986839294434,0.05169999599456787
1,0.05169999599456787,0.05169999599456787,0.05180001258850098,0.05169999599456787
1,0.051299989223480225,0.051299989223480225,0.05169999599456787,0.05169999599456787
1,0.051599979400634766,0.051299989223480225,0.05119997262954712,0.05119997262954712
1,0.05070000886917114,0.05070000886917114,0.05070000886917114,0.05070000886917114
1,0.04919999837875366,0.04919999837875366,0.04960000514984131,0.04960000514984131
1,0.0494999885559082,0.04919999837875366,0.0494999885559082,0.0494999885559082
1,0.04830002784729004,0.04830002784729004,0.04960000514984131,0.0494999885559082
1,0.04869997501373291,0.04830002784729004,0.04930001497268677,0.04930001497268677
1,0.04739999771118164,0.04739999771118164,0.04809999465942383,0.04809999465942383
1,0.047299981117248535,0.047299981117248535,0.04799997806549072,0.04799997806549072
1,0.04739999771118164,0.047299981117248535,0.04989999532699585,0.04799997806549072
1,0.0471000075340271,0.0471000075340271,0.04780000448226929,0.04780000448226929
1,0.04790002107620239,0.0471000075340271,0.04790002107620239,0.04780000448226929
1,0.047200024127960205,0.0471000075340271,0.047599971294403076,0.047599971294403076
1,0.046999990940093994,0.046999990940093994,0.04680001735687256,0.04680001735687256
1,0.046000003814697266,0.046000003814697266,0.0461999773979187,0.0461999773979187
1,0.045499980449676514,0.045499980449676514,0.047200024127960205,0.0461999773979187
1,0.0461999773979187,0.045499980449676514,0.04640001058578491,0.0461999773979187
1,0.04509997367858887,0.04509997367858887,0.0437999963760376,0.0437999963760376
1,0.04500001668930054,0.04500001668930054,0.04509997367858887,0.0437999963760376
1,0.04439997673034668,0.04439997673034668,0.04460000991821289,0.0437999963760376
1,0.0439000129699707,0.0439000129699707,0.04519999027252197,0.0437999963760376
1,0.043299973011016846,0.043299973011016846,0.04439997673034668,0.0437999963760376
1,0.04439997673034668,0.043299973011016846,0.043299973011016846,0.043299973011016846
1,0.04339998960494995,0.043299973011016846,0.04369997978210449,0.043299973011016846
1,0.04220002889633179,0.04220002889633179,0.04240000247955322,0.04240000247955322
1,0.04159998893737793,0.04159998893737793,0.04350000619888306,0.04240000247955322
1,0.04210001230239868,0.04159998893737793,0.042999982833862305,0.04240000247955322
1,0.04350000619888306,0.04159998893737793,0.04240000247955322,0.04240000247955322
1,0.04210001230239868,0.04159998893737793,0.041999995708465576,0.041999995708465576
1,0.04100000858306885,0.04100000858306885,0.04250001907348633,0.041999995708465576
1,0.0406000018119812,0.0406000018119812,0.040400028228759766,0.040400028228759766
1,0.04220002889633179,0.0406000018119812,0.041700005531311035,0.040400028228759766
1,0.040499985218048096,0.040499985218048096,0.03939998149871826,0.03939998149871826
1,0.0396999716758728,0.0396999716758728,0.041400015354156494,0.03939998149871826
1,0.04000002145767212,0.0396999716758728,0.03949999809265137,0.03939998149871826
