,Train_Error,Min_Train_Error,Test_Error,Min_Test_Error
1,0.5249999761581421,0.5249999761581421,0.22460001707077026,0.22460001707077026
1,0.18833333253860474,0.18833333253860474,0.19340002536773682,0.19340002536773682
1,0.16333335638046265,0.16333335638046265,0.1680999994277954,0.1680999994277954
1,0.11666667461395264,0.11666667461395264,0.1509000062942505,0.1509000062942505
1,0.10833334922790527,0.10833334922790527,0.1413000226020813,0.1413000226020813
1,0.08499997854232788,0.08499997854232788,0.1370999813079834,0.1370999813079834
1,0.08166664838790894,0.08166664838790894,0.1435999870300293,0.1370999813079834
1,0.08166664838790894,0.08166664838790894,0.13300001621246338,0.13300001621246338
1,0.05166667699813843,0.05166667699813843,0.12889999151229858,0.12889999151229858
1,0.043333351612091064,0.043333351612091064,0.12769997119903564,0.12769997119903564
1,0.04666668176651001,0.043333351612091064,0.12190002202987671,0.12190002202987671
1,0.038333356380462646,0.038333356380462646,0.12410002946853638,0.12190002202987671
1,0.026666641235351562,0.026666641235351562,0.12230002880096436,0.12190002202987671
1,0.04500001668930054,0.026666641235351562,0.12669998407363892,0.12190002202987671
1,0.026666641235351562,0.026666641235351562,0.12239998579025269,0.12190002202987671
1,0.04500001668930054,0.026666641235351562,0.12519997358322144,0.12190002202987671
1,0.0350000262260437,0.026666641235351562,0.11750000715255737,0.11750000715255737
1,0.026666641235351562,0.026666641235351562,0.11119997501373291,0.11119997501373291
1,0.02499997615814209,0.02499997615814209,0.11729997396469116,0.11119997501373291
1,0.021666646003723145,0.021666646003723145,0.11419999599456787,0.11119997501373291
1,0.02499997615814209,0.021666646003723145,0.1151999831199646,0.11119997501373291
1,0.028333306312561035,0.021666646003723145,0.11379998922348022,0.11119997501373291
1,0.02499997615814209,0.021666646003723145,0.11159998178482056,0.11119997501373291
1,0.019999980926513672,0.019999980926513672,0.11150002479553223,0.11119997501373291
1,0.023333311080932617,0.019999980926513672,0.11000001430511475,0.11000001430511475
1,0.0183333158493042,0.0183333158493042,0.11330002546310425,0.11000001430511475
