,Test_Error_av,Min_Test_Error_av,Test_Error_max,Min_Test_Error_max
1,0.13929998874664307,0.13929998874664307,0.2093999981880188,0.2093999981880188
1,0.1064000129699707,0.1064000129699707,0.14139997959136963,0.14139997959136963
1,0.09030002355575562,0.09030002355575562,0.12370002269744873,0.12370002269744873
1,0.08060002326965332,0.08060002326965332,0.11080002784729004,0.11080002784729004
1,0.07520002126693726,0.07520002126693726,0.10519999265670776,0.10519999265670776
1,0.07309997081756592,0.07309997081756592,0.10229998826980591,0.10229998826980591
1,0.07059997320175171,0.07059997320175171,0.09640002250671387,0.09640002250671387
1,0.06980001926422119,0.06980001926422119,0.10130000114440918,0.09640002250671387
1,0.06529998779296875,0.06529998779296875,0.09380000829696655,0.09380000829696655
1,0.06610000133514404,0.06529998779296875,0.09789997339248657,0.09380000829696655
1,0.06349998712539673,0.06349998712539673,0.09369999170303345,0.09369999170303345
1,0.06550002098083496,0.06349998712539673,0.09570002555847168,0.09369999170303345
1,0.06599998474121094,0.06349998712539673,0.0934000015258789,0.0934000015258789
1,0.06550002098083496,0.06349998712539673,0.09270000457763672,0.09270000457763672
1,0.06190001964569092,0.06190001964569092,0.09359997510910034,0.09270000457763672
1,0.062399983406066895,0.06190001964569092,0.09609997272491455,0.09270000457763672
1,0.06430000066757202,0.06190001964569092,0.09500002861022949,0.09270000457763672
1,0.06339997053146362,0.06190001964569092,0.0964999794960022,0.09270000457763672
1,0.0625,0.06190001964569092,0.09579998254776001,0.09270000457763672
1,0.06410002708435059,0.06190001964569092,0.09859997034072876,0.09270000457763672
1,0.06279999017715454,0.06190001964569092,0.0975000262260437,0.09270000457763672
1,0.06309998035430908,0.06190001964569092,0.09780001640319824,0.09270000457763672
1,0.06449997425079346,0.06190001964569092,0.09780001640319824,0.09270000457763672
1,0.06309998035430908,0.06190001964569092,0.09630000591278076,0.09270000457763672
1,0.06300002336502075,0.06190001964569092,0.10009998083114624,0.09270000457763672
1,0.06510001420974731,0.06190001964569092,0.0997999906539917,0.09270000457763672
1,0.06220000982284546,0.06190001964569092,0.09880000352859497,0.09270000457763672
1,0.06419998407363892,0.06190001964569092,0.09960001707077026,0.09270000457763672
1,0.06309998035430908,0.06190001964569092,0.0999000072479248,0.09270000457763672
1,0.06470000743865967,0.06190001964569092,0.10210001468658447,0.09270000457763672
