,Train_Class_Error,Min_Train_Class_Error,Final_Test_Error,Min_Final_Test_Error,Final_Test_Loss,Min_Final_Test_Loss
1,0.8866666555404663,0.8866666555404663,0.4934999942779541,0.4934999942779541,2.2972357273101807,2.2972357273101807
1,0.4950000047683716,0.4950000047683716,0.27209997177124023,0.27209997177124023,2.292072296142578,2.292072296142578
1,0.25,0.25,0.19760000705718994,0.19760000705718994,2.2866878509521484,2.2866878509521484
1,0.17666667699813843,0.17666667699813843,0.16380000114440918,0.16380000114440918,2.281040668487549,2.281040668487549
1,0.14416664838790894,0.14416664838790894,0.1499999761581421,0.1499999761581421,2.2751564979553223,2.2751564979553223
1,0.12416666746139526,0.12416666746139526,0.14139997959136963,0.14139997959136963,2.268960475921631,2.268960475921631
1,0.1158333420753479,0.1158333420753479,0.13679999113082886,0.13679999113082886,2.2624683380126953,2.2624683380126953
1,0.10916668176651001,0.10916668176651001,0.13450002670288086,0.13450002670288086,2.255765914916992,2.255765914916992
1,0.10416668653488159,0.10416668653488159,0.13239997625350952,0.13239997625350952,2.2487478256225586,2.2487478256225586
1,0.10166668891906738,0.10166668891906738,0.13120001554489136,0.13120001554489136,2.241466522216797,2.241466522216797
1,0.10166668891906738,0.10166668891906738,0.12870001792907715,0.12870001792907715,2.233884572982788,2.233884572982788
1,0.10000002384185791,0.10000002384185791,0.12699997425079346,0.12699997425079346,2.2259774208068848,2.2259774208068848
1,0.09833335876464844,0.09833335876464844,0.12480002641677856,0.12480002641677856,2.2178947925567627,2.2178947925567627
1,0.09916669130325317,0.09833335876464844,0.12279999256134033,0.12279999256134033,2.2095189094543457,2.2095189094543457
1,0.09833335876464844,0.09833335876464844,0.1216999888420105,0.1216999888420105,2.2007813453674316,2.2007813453674316
1,0.09416669607162476,0.09416669607162476,0.11989998817443848,0.11989998817443848,2.191847324371338,2.191847324371338
1,0.09249997138977051,0.09249997138977051,0.11729997396469116,0.11729997396469116,2.182770013809204,2.182770013809204
1,0.08916664123535156,0.08916664123535156,0.11570000648498535,0.11570000648498535,2.1734323501586914,2.1734323501586914
1,0.08749997615814209,0.08749997615814209,0.11360001564025879,0.11360001564025879,2.1637864112854004,2.1637864112854004
1,0.08499997854232788,0.08499997854232788,0.11229997873306274,0.11229997873306274,2.1537022590637207,2.1537022590637207
1,0.08583331108093262,0.08499997854232788,0.11000001430511475,0.11000001430511475,2.1437900066375732,2.1437900066375732
1,0.08416664600372314,0.08416664600372314,0.10900002717971802,0.10900002717971802,2.1334972381591797,2.1334972381591797
1,0.08166664838790894,0.08166664838790894,0.10809999704360962,0.10809999704360962,2.1228091716766357,2.1228091716766357
1,0.08166664838790894,0.08166664838790894,0.10699999332427979,0.10699999332427979,2.112029552459717,2.112029552459717
1,0.0808333158493042,0.0808333158493042,0.1064000129699707,0.1064000129699707,2.1018617153167725,2.1018617153167725
