,Train_Error,Min_Train_Error,Test_Error,Min_Test_Error
0,0.08459997177124023,0.08459997177124023,0.018800020217895508,0.018800020217895508
0,0.0189666748046875,0.0189666748046875,0.00950002670288086,0.00950002670288086
0,0.015116691589355469,0.015116691589355469,0.009199976921081543,0.009199976921081543
0,0.012033343315124512,0.012033343315124512,0.008000016212463379,0.008000016212463379
0,0.010766685009002686,0.010766685009002686,0.0067999958992004395,0.0067999958992004395
0,0.009016692638397217,0.009016692638397217,0.006099998950958252,0.006099998950958252
0,0.007950007915496826,0.007950007915496826,0.006699979305267334,0.006099998950958252
0,0.007916688919067383,0.007916688919067383,0.0055999755859375,0.0055999755859375
0,0.006850004196166992,0.006850004196166992,0.0062999725341796875,0.0055999755859375
0,0.0065000057220458984,0.0065000057220458984,0.005900025367736816,0.0055999755859375
0,0.005566656589508057,0.005566656589508057,0.005800008773803711,0.0055999755859375
0,0.005416691303253174,0.005416691303253174,0.004999995231628418,0.004999995231628418
0,0.004966676235198975,0.004966676235198975,0.0055999755859375,0.004999995231628418
0,0.005249977111816406,0.004966676235198975,0.005900025367736816,0.004999995231628418
0,0.00431668758392334,0.00431668758392334,0.0067999958992004395,0.004999995231628418
0,0.004566669464111328,0.00431668758392334,0.006600022315979004,0.004999995231628418
0,0.004716694355010986,0.00431668758392334,0.0059999823570251465,0.004999995231628418
0,0.0037999749183654785,0.0037999749183654785,0.005900025367736816,0.004999995231628418
0,0.0040000081062316895,0.0037999749183654785,0.00550001859664917,0.004999995231628418
0,0.0037999749183654785,0.0037999749183654785,0.0056999921798706055,0.004999995231628418
0,0.0037999749183654785,0.0037999749183654785,0.006200015544891357,0.004999995231628418
0,0.0026166439056396484,0.0026166439056396484,0.0048999786376953125,0.0048999786376953125
0,0.0029000043869018555,0.0026166439056396484,0.006600022315979004,0.0048999786376953125
0,0.0030500292778015137,0.0026166439056396484,0.004800021648406982,0.004800021648406982
0,0.0026833415031433105,0.0026166439056396484,0.0065000057220458984,0.004800021648406982
0,0.0018666386604309082,0.0018666386604309082,0.004499971866607666,0.004499971866607666
0,0.0029000043869018555,0.0018666386604309082,0.005900025367736816,0.004499971866607666
0,0.002499997615814209,0.0018666386604309082,0.0055999755859375,0.004499971866607666
0,0.002633333206176758,0.0018666386604309082,0.005800008773803711,0.004499971866607666
0,0.0023000240325927734,0.0018666386604309082,0.004999995231628418,0.004499971866607666
0,0.0023166537284851074,0.0018666386604309082,0.0055999755859375,0.004499971866607666
0,0.0015833377838134766,0.0015833377838134766,0.005299985408782959,0.004499971866607666
0,0.0017666816711425781,0.0015833377838134766,0.004999995231628418,0.004499971866607666
0,0.0018666386604309082,0.0015833377838134766,0.005900025367736816,0.004499971866607666
0,0.002066671848297119,0.0015833377838134766,0.00550001859664917,0.004499971866607666
0,0.0018000006675720215,0.0015833377838134766,0.005800008773803711,0.004499971866607666
0,0.0019666552543640137,0.0015833377838134766,0.005900025367736816,0.004499971866607666
0,0.0012333393096923828,0.0012333393096923828,0.0062999725341796875,0.004499971866607666
0,0.00161665678024292,0.0012333393096923828,0.0059999823570251465,0.004499971866607666
0,0.001916646957397461,0.0012333393096923828,0.0055999755859375,0.004499971866607666
0,0.0012500286102294922,0.0012333393096923828,0.0054000020027160645,0.004499971866607666
