,One2one_av_Error,Min_One2one_av,One2one_max_Error,Min_One2one_max_Error
1,0.2409999966621399,0.2409999966621399,0.4293000102043152,0.4293000102043152
1,0.1988999843597412,0.1988999843597412,0.33219999074935913,0.33219999074935913
1,0.17909997701644897,0.17909997701644897,0.2688000202178955,0.2688000202178955
1,0.16500002145767212,0.16500002145767212,0.23919999599456787,0.23919999599456787
1,0.14569997787475586,0.14569997787475586,0.21090000867843628,0.21090000867843628
1,0.12860000133514404,0.12860000133514404,0.18839997053146362,0.18839997053146362
1,0.11979997158050537,0.11979997158050537,0.17089998722076416,0.17089998722076416
1,0.1152999997138977,0.1152999997138977,0.16350001096725464,0.16350001096725464
1,0.11070001125335693,0.11070001125335693,0.1557999849319458,0.1557999849319458
1,0.10979998111724854,0.10979998111724854,0.15170001983642578,0.15170001983642578
1,0.10570001602172852,0.10570001602172852,0.14579999446868896,0.14579999446868896
1,0.10079997777938843,0.10079997777938843,0.1434999704360962,0.1434999704360962
1,0.09799998998641968,0.09799998998641968,0.13990002870559692,0.13990002870559692
1,0.09820002317428589,0.09799998998641968,0.1403999924659729,0.13990002870559692
1,0.09280002117156982,0.09280002117156982,0.13529998064041138,0.13529998064041138
1,0.09240001440048218,0.09240001440048218,0.12940001487731934,0.12940001487731934
1,0.09060001373291016,0.09060001373291016,0.12889999151229858,0.12889999151229858
1,0.0885000228881836,0.0885000228881836,0.12339997291564941,0.12339997291564941
1,0.0877000093460083,0.0877000093460083,0.12449997663497925,0.12339997291564941
1,0.0835999846458435,0.0835999846458435,0.11720001697540283,0.11720001697540283
1,0.08240002393722534,0.08240002393722534,0.11669999361038208,0.11669999361038208
1,0.0787000060081482,0.0787000060081482,0.1151999831199646,0.1151999831199646
1,0.07910001277923584,0.0787000060081482,0.11070001125335693,0.11070001125335693
1,0.07910001277923584,0.0787000060081482,0.10829997062683105,0.10829997062683105
1,0.07609999179840088,0.07609999179840088,0.10479998588562012,0.10479998588562012
1,0.0755000114440918,0.0755000114440918,0.10460001230239868,0.10460001230239868
1,0.07450002431869507,0.07450002431869507,0.10780000686645508,0.10460001230239868
1,0.0745999813079834,0.07450002431869507,0.10430002212524414,0.10430002212524414
1,0.07419997453689575,0.07419997453689575,0.10490000247955322,0.10430002212524414
1,0.07319998741149902,0.07319998741149902,0.10089999437332153,0.10089999437332153
1,0.07410001754760742,0.07319998741149902,0.10250002145767212,0.10089999437332153
1,0.07279998064041138,0.07279998064041138,0.0999000072479248,0.0999000072479248
1,0.07179999351501465,0.07179999351501465,0.09950000047683716,0.09950000047683716
1,0.07340002059936523,0.07179999351501465,0.1021999716758728,0.09950000047683716
1,0.0722000002861023,0.07179999351501465,0.10180002450942993,0.09950000047683716
1,0.06980001926422119,0.06980001926422119,0.09799998998641968,0.09799998998641968
1,0.06919997930526733,0.06919997930526733,0.09890002012252808,0.09799998998641968
1,0.06749999523162842,0.06749999523162842,0.09539997577667236,0.09539997577667236
1,0.069100022315979,0.06749999523162842,0.09600001573562622,0.09539997577667236
1,0.0681999921798706,0.06749999523162842,0.09789997339248657,0.09539997577667236
1,0.06749999523162842,0.06749999523162842,0.09520000219345093,0.09520000219345093
1,0.06739997863769531,0.06739997863769531,0.09460002183914185,0.09460002183914185
1,0.06679999828338623,0.06679999828338623,0.09729999303817749,0.09460002183914185
1,0.06739997863769531,0.06679999828338623,0.09579998254776001,0.09460002183914185
1,0.06800001859664917,0.06679999828338623,0.09439998865127563,0.09439998865127563
1,0.0656999945640564,0.0656999945640564,0.09509998559951782,0.09439998865127563
1,0.06620001792907715,0.0656999945640564,0.09630000591278076,0.09439998865127563
1,0.06559997797012329,0.06559997797012329,0.09450000524520874,0.09439998865127563
1,0.0648999810218811,0.0648999810218811,0.09380000829696655,0.09380000829696655
1,0.06519997119903564,0.0648999810218811,0.09539997577667236,0.09380000829696655
1,0.06410002708435059,0.06410002708435059,0.09399998188018799,0.09380000829696655
1,0.06370002031326294,0.06370002031326294,0.09359997510910034,0.09359997510910034
1,0.06449997425079346,0.06370002031326294,0.09490001201629639,0.09359997510910034
1,0.062399983406066895,0.062399983406066895,0.0934000015258789,0.0934000015258789
1,0.06319999694824219,0.062399983406066895,0.09600001573562622,0.0934000015258789
1,0.061399996280670166,0.061399996280670166,0.09249997138977051,0.09249997138977051
1,0.062099993228912354,0.061399996280670166,0.09380000829696655,0.09249997138977051
1,0.062300026416778564,0.061399996280670166,0.09530001878738403,0.09249997138977051
1,0.060899972915649414,0.060899972915649414,0.09350001811981201,0.09249997138977051
1,0.06279999017715454,0.060899972915649414,0.09469997882843018,0.09249997138977051
