,Train_Class_Error,Min_Train_Class_Error,Final_Test_Error,Min_Final_Test_Error,Final_Test_Loss,Min_Final_Test_Loss
0,0.3007221221923828,0.3007221221923828,0.22495388984680176,0.22495388984680176,0.8040381073951721,0.8040381073951721
0,0.22391033172607422,0.22391033172607422,0.20355713367462158,0.20355713367462158,0.7358965277671814,0.7358965277671814
0,0.21061468124389648,0.21061468124389648,0.19779503345489502,0.19779503345489502,0.7149528861045837,0.7149528861045837
0,0.20406240224838257,0.20406240224838257,0.19372308254241943,0.19372308254241943,0.7010565400123596,0.7010565400123596
0,0.20346176624298096,0.20346176624298096,0.19015055894851685,0.19015055894851685,0.6968980431556702,0.6968980431556702
0,0.19835644960403442,0.19835644960403442,0.18968963623046875,0.18968963623046875,0.696591854095459,0.696591854095459
0,0.19641810655593872,0.19641810655593872,0.1865396499633789,0.1865396499633789,0.6869373917579651,0.6869373917579651
0,0.19577652215957642,0.19577652215957642,0.19045788049697876,0.1865396499633789,0.6965847611427307,0.6869373917579651
0,0.19618600606918335,0.19577652215957642,0.1864243745803833,0.1864243745803833,0.6878591179847717,0.6869373917579651
0,0.19557178020477295,0.19557178020477295,0.18792253732681274,0.1864243745803833,0.6897163391113281,0.6869373917579651
0,0.19116264581680298,0.19116264581680298,0.18315917253494263,0.18315917253494263,0.6781075596809387,0.6781075596809387
0,0.18814581632614136,0.18814581632614136,0.18192994594573975,0.18192994594573975,0.6711922287940979,0.6711922287940979
0,0.18886929750442505,0.18814581632614136,0.18181467056274414,0.18181467056274414,0.6715503931045532,0.6711922287940979
0,0.18779093027114868,0.18779093027114868,0.18185311555862427,0.18181467056274414,0.6730392575263977,0.6711922287940979
0,0.18686270713806152,0.18686270713806152,0.17997080087661743,0.17997080087661743,0.6694743633270264,0.6694743633270264
0,0.1872175931930542,0.18686270713806152,0.18277502059936523,0.17997080087661743,0.6751577854156494,0.6694743633270264
0,0.18568873405456543,0.18568873405456543,0.18050861358642578,0.17997080087661743,0.67104572057724,0.6694743633270264
0,0.18424177169799805,0.18424177169799805,0.18020129203796387,0.17997080087661743,0.6694247722625732,0.6694247722625732
0,0.18246722221374512,0.18246722221374512,0.17958664894104004,0.17958664894104004,0.6679940223693848,0.6679940223693848
0,0.18264466524124146,0.18246722221374512,0.17881840467453003,0.17881840467453003,0.6694554090499878,0.6679940223693848
0,0.18388688564300537,0.18246722221374512,0.18047016859054565,0.17881840467453003,0.6696867346763611,0.6679940223693848
0,0.18548399209976196,0.18246722221374512,0.18131530284881592,0.17881840467453003,0.668120265007019,0.6679940223693848
0,0.18289035558700562,0.18246722221374512,0.18093115091323853,0.17881840467453003,0.6684749126434326,0.6679940223693848
0,0.1831907033920288,0.18246722221374512,0.17927932739257812,0.17881840467453003,0.668601930141449,0.6679940223693848
0,0.18211227655410767,0.18211227655410767,0.179740309715271,0.17881840467453003,0.6682751178741455,0.6679940223693848
0,0.18215322494506836,0.18211227655410767,0.17927932739257812,0.17881840467453003,0.6653338670730591,0.6653338670730591
0,0.1809929609298706,0.1809929609298706,0.17966347932815552,0.17881840467453003,0.6641423106193542,0.6641423106193542
0,0.1814160943031311,0.1809929609298706,0.1789720058441162,0.17881840467453003,0.6646432876586914,0.6641423106193542
0,0.18111580610275269,0.1809929609298706,0.17912566661834717,0.17881840467453003,0.663221538066864,0.663221538066864
0,0.1802012324333191,0.1802012324333191,0.17720496654510498,0.17720496654510498,0.663266658782959,0.663221538066864
0,0.1795596480369568,0.1795596480369568,0.17851108312606812,0.17720496654510498,0.6642817258834839,0.663221538066864
0,0.1807335615158081,0.1795596480369568,0.17870312929153442,0.17720496654510498,0.6645578742027283,0.663221538066864
0,0.17949140071868896,0.17949140071868896,0.17885679006576538,0.17720496654510498,0.6636659502983093,0.663221538066864
