,Unsupervised_Test_Error,Min_Unsupervised_Test_Error,Supervised_Test_Error,Min_Supervised_Test_Error
1,0.0975000262260437,0.0975000262260437,0.09839999675750732,0.09839999675750732
1,0.09839999675750732,0.0975000262260437,0.09710001945495605,0.09710001945495605
1,0.09680002927780151,0.09680002927780151,0.09729999303817749,0.09710001945495605
1,0.09789997339248657,0.09680002927780151,0.09869998693466187,0.09710001945495605
1,0.09869998693466187,0.09680002927780151,0.09710001945495605,0.09710001945495605
1,0.09799998998641968,0.09680002927780151,0.09500002861022949,0.09500002861022949
1,0.09490001201629639,0.09490001201629639,0.09829998016357422,0.09500002861022949
1,0.09799998998641968,0.09490001201629639,0.09880000352859497,0.09500002861022949
1,0.09799998998641968,0.09490001201629639,0.09609997272491455,0.09500002861022949
1,0.09600001573562622,0.09490001201629639,0.09539997577667236,0.09500002861022949
1,0.09479999542236328,0.09479999542236328,0.09579998254776001,0.09500002861022949
1,0.09479999542236328,0.09479999542236328,0.09839999675750732,0.09500002861022949
1,0.09859997034072876,0.09479999542236328,0.09680002927780151,0.09500002861022949
1,0.0964999794960022,0.09479999542236328,0.09680002927780151,0.09500002861022949
1,0.0965999960899353,0.09479999542236328,0.09850001335144043,0.09500002861022949
1,0.09850001335144043,0.09479999542236328,0.0974000096321106,0.09500002861022949
1,0.09680002927780151,0.09479999542236328,0.09530001878738403,0.09500002861022949
1,0.09579998254776001,0.09479999542236328,0.09609997272491455,0.09500002861022949
1,0.09520000219345093,0.09479999542236328,0.09609997272491455,0.09500002861022949
1,0.09640002250671387,0.09479999542236328,0.09680002927780151,0.09500002861022949
1,0.09609997272491455,0.09479999542236328,0.09680002927780151,0.09500002861022949
1,0.09689998626708984,0.09479999542236328,0.09710001945495605,0.09500002861022949
1,0.09719997644424438,0.09479999542236328,0.09759998321533203,0.09500002861022949
1,0.09609997272491455,0.09479999542236328,0.09619998931884766,0.09500002861022949
1,0.09530001878738403,0.09479999542236328,0.09500002861022949,0.09500002861022949
1,0.09399998188018799,0.09399998188018799,0.09509998559951782,0.09500002861022949
1,0.09380000829696655,0.09380000829696655,0.09619998931884766,0.09500002861022949
1,0.09469997882843018,0.09380000829696655,0.09729999303817749,0.09500002861022949
1,0.09769999980926514,0.09380000829696655,0.09439998865127563,0.09439998865127563
1,0.09450000524520874,0.09380000829696655,0.09539997577667236,0.09439998865127563
1,0.09579998254776001,0.09380000829696655,0.09609997272491455,0.09439998865127563
1,0.09479999542236328,0.09380000829696655,0.09450000524520874,0.09439998865127563
1,0.09469997882843018,0.09380000829696655,0.09509998559951782,0.09439998865127563
1,0.09429997205734253,0.09380000829696655,0.09570002555847168,0.09439998865127563
1,0.0942000150680542,0.09380000829696655,0.09500002861022949,0.09439998865127563
1,0.09350001811981201,0.09350001811981201,0.09439998865127563,0.09439998865127563
1,0.09429997205734253,0.09350001811981201,0.09460002183914185,0.09439998865127563
1,0.09439998865127563,0.09350001811981201,0.0974000096321106,0.09439998865127563
1,0.09539997577667236,0.09350001811981201,0.0934000015258789,0.0934000015258789
1,0.09390002489089966,0.09350001811981201,0.09289997816085815,0.09289997816085815
1,0.09170001745223999,0.09170001745223999,0.0940999984741211,0.09289997816085815
