,Test_Error_av,Min_Test_Error_av,Test_Error_max,Min_Test_Error_max
1,0.17710000276565552,0.17710000276565552,0.2954000234603882,0.2954000234603882
1,0.13609999418258667,0.13609999418258667,0.21299999952316284,0.21299999952316284
1,0.11790001392364502,0.11790001392364502,0.17909997701644897,0.17909997701644897
1,0.10570001602172852,0.10570001602172852,0.15520000457763672,0.15520000457763672
1,0.10039997100830078,0.10039997100830078,0.14170002937316895,0.14170002937316895
1,0.09719997644424438,0.09719997644424438,0.13650000095367432,0.13650000095367432
1,0.09210002422332764,0.09210002422332764,0.13200002908706665,0.13200002908706665
1,0.0885000228881836,0.0885000228881836,0.12459999322891235,0.12459999322891235
1,0.08590000867843628,0.08590000867843628,0.12230002880096436,0.12230002880096436
1,0.08399999141693115,0.08399999141693115,0.11890000104904175,0.11890000104904175
1,0.08329999446868896,0.08329999446868896,0.11720001697540283,0.11720001697540283
1,0.08190000057220459,0.08190000057220459,0.1152999997138977,0.1152999997138977
1,0.08160001039505005,0.08160001039505005,0.11449998617172241,0.11449998617172241
1,0.07920002937316895,0.07920002937316895,0.11100000143051147,0.11100000143051147
1,0.07770001888275146,0.07770001888275146,0.11040002107620239,0.11040002107620239
1,0.07609999179840088,0.07609999179840088,0.10909998416900635,0.10909998416900635
1,0.07580000162124634,0.07580000162124634,0.1086999773979187,0.1086999773979187
1,0.07480001449584961,0.07480001449584961,0.1087999939918518,0.1086999773979187
1,0.07450002431869507,0.07450002431869507,0.10759997367858887,0.10759997367858887
1,0.07440000772476196,0.07440000772476196,0.10689997673034668,0.10689997673034668
1,0.07279998064041138,0.07279998064041138,0.10710000991821289,0.10689997673034668
1,0.07330000400543213,0.07279998064041138,0.10519999265670776,0.10519999265670776
1,0.07309997081756592,0.07279998064041138,0.10530000925064087,0.10519999265670776
1,0.07429999113082886,0.07279998064041138,0.10619997978210449,0.10519999265670776
1,0.0722000002861023,0.0722000002861023,0.1039000153541565,0.1039000153541565
1,0.07200002670288086,0.07200002670288086,0.10579997301101685,0.1039000153541565
1,0.07340002059936523,0.07200002670288086,0.10570001602172852,0.1039000153541565
1,0.07239997386932373,0.07200002670288086,0.10500001907348633,0.1039000153541565
1,0.07279998064041138,0.07200002670288086,0.10449999570846558,0.1039000153541565
1,0.07150000333786011,0.07150000333786011,0.10559999942779541,0.1039000153541565
