,Test_Error_av,Min_Test_Error_av,Test_Error_max,Min_Test_Error_max
1,0.11260002851486206,0.11260002851486206,0.15689998865127563,0.15689998865127563
1,0.08590000867843628,0.08590000867843628,0.12589997053146362,0.12589997053146362
1,0.07749998569488525,0.07749998569488525,0.11369997262954712,0.11369997262954712
1,0.07620000839233398,0.07620000839233398,0.11110001802444458,0.11110001802444458
1,0.07400000095367432,0.07400000095367432,0.11140000820159912,0.11110001802444458
1,0.06889998912811279,0.06889998912811279,0.10470002889633179,0.10470002889633179
1,0.06950002908706665,0.06889998912811279,0.10060000419616699,0.10060000419616699
1,0.06720000505447388,0.06720000505447388,0.10339999198913574,0.10060000419616699
1,0.06459999084472656,0.06459999084472656,0.10119998455047607,0.10060000419616699
1,0.06410002708435059,0.06410002708435059,0.0999000072479248,0.0999000072479248
1,0.06529998779296875,0.06410002708435059,0.10280001163482666,0.0999000072479248
1,0.06339997053146362,0.06339997053146362,0.10030001401901245,0.0999000072479248
1,0.062099993228912354,0.062099993228912354,0.0974000096321106,0.0974000096321106
1,0.06279999017715454,0.062099993228912354,0.09799998998641968,0.0974000096321106
1,0.06449997425079346,0.062099993228912354,0.09839999675750732,0.0974000096321106
1,0.0648999810218811,0.062099993228912354,0.10199999809265137,0.0974000096321106
1,0.06349998712539673,0.062099993228912354,0.10089999437332153,0.0974000096321106
1,0.06510001420974731,0.062099993228912354,0.10250002145767212,0.0974000096321106
1,0.06610000133514404,0.062099993228912354,0.10199999809265137,0.0974000096321106
1,0.06610000133514404,0.062099993228912354,0.10189998149871826,0.0974000096321106
1,0.06550002098083496,0.062099993228912354,0.10229998826980591,0.0974000096321106
1,0.06389999389648438,0.062099993228912354,0.09890002012252808,0.0974000096321106
1,0.06169998645782471,0.06169998645782471,0.09850001335144043,0.0974000096321106
1,0.0626000165939331,0.06169998645782471,0.09789997339248657,0.0974000096321106
1,0.062300026416778564,0.06169998645782471,0.09810000658035278,0.0974000096321106
1,0.06269997358322144,0.06169998645782471,0.09589999914169312,0.09589999914169312
1,0.06349998712539673,0.06169998645782471,0.0964999794960022,0.09589999914169312
1,0.0648999810218811,0.06169998645782471,0.09850001335144043,0.09589999914169312
1,0.06510001420974731,0.06169998645782471,0.1039000153541565,0.09589999914169312
1,0.06459999084472656,0.06169998645782471,0.09789997339248657,0.09589999914169312
