,Train_Error,Min_Train_Error,Test_Error,Min_Test_Error
0,0.5342015027999878,0.5342015027999878,0.2622925639152527,0.2622925639152527
0,0.22715920209884644,0.22715920209884644,0.17232638597488403,0.17232638597488403
0,0.1767885684967041,0.1767885684967041,0.1501997709274292,0.1501997709274292
0,0.15583491325378418,0.15583491325378418,0.13610172271728516,0.13610172271728516
0,0.1398637890815735,0.1398637890815735,0.13099265098571777,0.13099265098571777
0,0.12948930263519287,0.12948930263519287,0.12354028224945068,0.12354028224945068
0,0.12187230587005615,0.12187230587005615,0.11631840467453003,0.11631840467453003
0,0.11384576559066772,0.11384576559066772,0.11094039678573608,0.11094039678573608
0,0.10822176933288574,0.10822176933288574,0.10775202512741089,0.10775202512741089
0,0.1027069091796875,0.1027069091796875,0.10306543111801147,0.10306543111801147
0,0.09746509790420532,0.09746509790420532,0.10233557224273682,0.10233557224273682
0,0.09158170223236084,0.09158170223236084,0.0943838357925415,0.0943838357925415
0,0.08711796998977661,0.08711796998977661,0.09250152111053467,0.09250152111053467
0,0.08423769474029541,0.08423769474029541,0.08908265829086304,0.08908265829086304
0,0.07918697595596313,0.07918697595596313,0.08850646018981934,0.08850646018981934
0,0.07641589641571045,0.07641589641571045,0.08796864748001099,0.08796864748001099
0,0.07303059101104736,0.07303059101104736,0.08309006690979004,0.08309006690979004
0,0.0691537857055664,0.0691537857055664,0.08151507377624512,0.08151507377624512
0,0.0676795244216919,0.0676795244216919,0.08047789335250854,0.08047789335250854
0,0.06325674057006836,0.06325674057006836,0.07982480525970459,0.07982480525970459
0,0.061468541622161865,0.061468541622161865,0.08005529642105103,0.07982480525970459
0,0.058301568031311035,0.058301568031311035,0.07932543754577637,0.07932543754577637
0,0.056308627128601074,0.056308627128601074,0.07809621095657349,0.07809621095657349
0,0.05375593900680542,0.05375593900680542,0.07448524236679077,0.07448524236679077
0,0.05206328630447388,0.05206328630447388,0.07621389627456665,0.07448524236679077
0,0.048841774463653564,0.048841774463653564,0.07317918539047241,0.07317918539047241
0,0.04766780138015747,0.04766780138015747,0.07490777969360352,0.07317918539047241
0,0.04522436857223511,0.04522436857223511,0.07371693849563599,0.07317918539047241
0,0.04350435733795166,0.04350435733795166,0.07241088151931763,0.07241088151931763
0,0.04153871536254883,0.04153871536254883,0.07206517457962036,0.07206517457962036
0,0.04028284549713135,0.04028284549713135,0.07298707962036133,0.07206517457962036
0,0.03839904069900513,0.03839904069900513,0.07448524236679077,0.07206517457962036
0,0.03599655628204346,0.03599655628204346,0.0722956657409668,0.07206517457962036
0,0.03498643636703491,0.03498643636703491,0.07068222761154175,0.07068222761154175
0,0.032897889614105225,0.032897889614105225,0.07275658845901489,0.07068222761154175
0,0.031109631061553955,0.031109631061553955,0.07110476493835449,0.07068222761154175
0,0.03057730197906494,0.03057730197906494,0.0708358883857727,0.07068222761154175
0,0.029703617095947266,0.029703617095947266,0.07152736186981201,0.07068222761154175
0,0.027560532093048096,0.027560532093048096,0.07298707962036133,0.07068222761154175
0,0.02691894769668579,0.02691894769668579,0.07283341884613037,0.07068222761154175
0,0.02559483051300049,0.02559483051300049,0.07210355997085571,0.07068222761154175
0,0.024925947189331055,0.024925947189331055,0.06945300102233887,0.06945300102233887
0,0.02323329448699951,0.02323329448699951,0.07010602951049805,0.06945300102233887
0,0.0226326584815979,0.0226326584815979,0.07118159532546997,0.06945300102233887
0,0.021636128425598145,0.021636128425598145,0.07275658845901489,0.06945300102233887
0,0.019520342350006104,0.019520342350006104,0.07102799415588379,0.06945300102233887
0,0.019547641277313232,0.019520342350006104,0.07045173645019531,0.06945300102233887
0,0.0188787579536438,0.0188787579536438,0.0708358883857727,0.06945300102233887
0,0.01825082302093506,0.01825082302093506,0.0712200403213501,0.06945300102233887
0,0.017049551010131836,0.017049551010131836,0.068992018699646,0.068992018699646
0,0.015834689140319824,0.015834689140319824,0.07022124528884888,0.068992018699646
0,0.015452444553375244,0.015452444553375244,0.06906884908676147,0.068992018699646
0,0.015425145626068115,0.015425145626068115,0.06979870796203613,0.068992018699646
0,0.013746142387390137,0.013746142387390137,0.07033652067184448,0.068992018699646
0,0.013213753700256348,0.013213753700256348,0.07106637954711914,0.068992018699646
0,0.01366424560546875,0.013213753700256348,0.07160419225692749,0.068992018699646
0,0.012299180030822754,0.012299180030822754,0.07075905799865723,0.068992018699646
0,0.011452853679656982,0.011452853679656982,0.06972187757492065,0.068992018699646
0,0.011671245098114014,0.011452853679656982,0.07045173645019531,0.068992018699646
0,0.010688424110412598,0.010688424110412598,0.07056701183319092,0.068992018699646
0,0.010606467723846436,0.010606467723846436,0.06987553834915161,0.068992018699646
0,0.010743021965026855,0.010606467723846436,0.07198834419250488,0.068992018699646
0,0.010033190250396729,0.010033190250396729,0.07056701183319092,0.068992018699646
0,0.009159505367279053,0.009159505367279053,0.07041335105895996,0.068992018699646
0,0.008627176284790039,0.008627176284790039,0.06995236873626709,0.068992018699646
0,0.008900165557861328,0.008627176284790039,0.06926089525222778,0.068992018699646
0,0.008285880088806152,0.008285880088806152,0.06979870796203613,0.068992018699646
0,0.00847703218460083,0.008285880088806152,0.070259690284729,0.068992018699646
0,0.007425904273986816,0.007425904273986816,0.0708358883857727,0.068992018699646
0,0.007999241352081299,0.007425904273986816,0.07133525609970093,0.068992018699646
0,0.007576048374176025,0.007425904273986816,0.06987553834915161,0.068992018699646
0,0.006879866123199463,0.006879866123199463,0.06929934024810791,0.068992018699646
0,0.007494151592254639,0.006879866123199463,0.06926089525222778,0.068992018699646
0,0.006784319877624512,0.006784319877624512,0.0696834921836853,0.068992018699646
0,0.006661474704742432,0.006661474704742432,0.06849265098571777,0.06849265098571777
0,0.006170034408569336,0.006170034408569336,0.06849265098571777,0.06849265098571777
0,0.0058560967445373535,0.0058560967445373535,0.06853103637695312,0.06849265098571777
0,0.005883395671844482,0.0058560967445373535,0.06822371482849121,0.06822371482849121
0,0.005241811275482178,0.005241811275482178,0.06879991292953491,0.06822371482849121
0,0.005460202693939209,0.005241811275482178,0.06822371482849121,0.06822371482849121
0,0.005378305912017822,0.005241811275482178,0.06876152753829956,0.06822371482849121
0,0.0051462650299072266,0.0051462650299072266,0.06922250986099243,0.06822371482849121
0,0.005118966102600098,0.005118966102600098,0.06987553834915161,0.06822371482849121
0,0.004709422588348389,0.004709422588348389,0.06757068634033203,0.06757068634033203
0,0.004572927951812744,0.004572927951812744,0.06833899021148682,0.06757068634033203
0,0.004231691360473633,0.004231691360473633,0.06810849905014038,0.06757068634033203
0,0.004149794578552246,0.004149794578552246,0.06810849905014038,0.06757068634033203
0,0.004791378974914551,0.004149794578552246,0.0679163932800293,0.06757068634033203
0,0.0041634440422058105,0.004149794578552246,0.06903040409088135,0.06757068634033203
0,0.0041634440422058105,0.004149794578552246,0.06872308254241943,0.06757068634033203
0,0.003985941410064697,0.003985941410064697,0.06887674331665039,0.06757068634033203
0,0.003999590873718262,0.003985941410064697,0.0686078667640686,0.06757068634033203
0,0.003494560718536377,0.003494560718536377,0.06814688444137573,0.06757068634033203
0,0.003317117691040039,0.003317117691040039,0.06783956289291382,0.06757068634033203
0,0.0033853650093078613,0.003317117691040039,0.06795483827590942,0.06757068634033203
0,0.0036993026733398438,0.003317117691040039,0.06837737560272217,0.06757068634033203
0,0.0032488107681274414,0.0032488107681274414,0.06799322366714478,0.06757068634033203
0,0.0031669139862060547,0.0031669139862060547,0.06783956289291382,0.06757068634033203
0,0.003617405891418457,0.0031669139862060547,0.06799322366714478,0.06757068634033203
0,0.0033990144729614258,0.0031669139862060547,0.0680316686630249,0.06757068634033203
