,One2one_av_Error,Min_One2one_av,One2one_max_Error,Min_One2one_max_Error
1,0.19690001010894775,0.19690001010894775,0.31139999628067017,0.31139999628067017
1,0.1565999984741211,0.1565999984741211,0.21789997816085815,0.21789997816085815
1,0.12099999189376831,0.12099999189376831,0.17239999771118164,0.17239999771118164
1,0.10670000314712524,0.10670000314712524,0.14340001344680786,0.14340001344680786
1,0.09920001029968262,0.09920001029968262,0.12800002098083496,0.12800002098083496
1,0.09210002422332764,0.09210002422332764,0.12040001153945923,0.12040001153945923
1,0.08350002765655518,0.08350002765655518,0.11220002174377441,0.11220002174377441
1,0.08009999990463257,0.08009999990463257,0.10689997673034668,0.10689997673034668
1,0.07760000228881836,0.07760000228881836,0.10329997539520264,0.10329997539520264
1,0.07539999485015869,0.07539999485015869,0.10009998083114624,0.10009998083114624
1,0.07270002365112305,0.07270002365112305,0.0999000072479248,0.0999000072479248
1,0.07090002298355103,0.07090002298355103,0.09839999675750732,0.09839999675750732
1,0.07080000638961792,0.07080000638961792,0.09769999980926514,0.09769999980926514
1,0.06889998912811279,0.06889998912811279,0.09600001573562622,0.09600001573562622
1,0.06840002536773682,0.06840002536773682,0.09479999542236328,0.09479999542236328
1,0.07059997320175171,0.06840002536773682,0.09310001134872437,0.09310001134872437
1,0.06870001554489136,0.06840002536773682,0.09490001201629639,0.09310001134872437
1,0.06749999523162842,0.06749999523162842,0.09490001201629639,0.09310001134872437
1,0.0681999921798706,0.06749999523162842,0.09439998865127563,0.09310001134872437
1,0.0656999945640564,0.0656999945640564,0.0940999984741211,0.09310001134872437
1,0.0656999945640564,0.0656999945640564,0.09359997510910034,0.09310001134872437
1,0.06669998168945312,0.0656999945640564,0.09210002422332764,0.09210002422332764
1,0.06639999151229858,0.0656999945640564,0.09299999475479126,0.09210002422332764
1,0.06610000133514404,0.0656999945640564,0.09130001068115234,0.09130001068115234
1,0.06519997119903564,0.06519997119903564,0.09259998798370361,0.09130001068115234
1,0.06519997119903564,0.06519997119903564,0.09109997749328613,0.09109997749328613
1,0.0648999810218811,0.0648999810218811,0.09210002422332764,0.09109997749328613
1,0.06449997425079346,0.06449997425079346,0.09350001811981201,0.09109997749328613
1,0.06449997425079346,0.06449997425079346,0.09469997882843018,0.09109997749328613
1,0.06400001049041748,0.06400001049041748,0.09179997444152832,0.09109997749328613
1,0.06550002098083496,0.06400001049041748,0.09189999103546143,0.09109997749328613
1,0.06339997053146362,0.06339997053146362,0.09170001745223999,0.09109997749328613
1,0.06510001420974731,0.06339997053146362,0.0932999849319458,0.09109997749328613
1,0.06319999694824219,0.06319999694824219,0.09299999475479126,0.09109997749328613
1,0.06419998407363892,0.06319999694824219,0.09270000457763672,0.09109997749328613
1,0.06440001726150513,0.06319999694824219,0.09200000762939453,0.09109997749328613
1,0.06339997053146362,0.06319999694824219,0.09189999103546143,0.09109997749328613
1,0.06309998035430908,0.06309998035430908,0.09039998054504395,0.09039998054504395
1,0.06120002269744873,0.06120002269744873,0.09079998731613159,0.09039998054504395
1,0.06499999761581421,0.06120002269744873,0.09160000085830688,0.09039998054504395
1,0.061399996280670166,0.06120002269744873,0.08789998292922974,0.08789998292922974
1,0.06330001354217529,0.06120002269744873,0.08869999647140503,0.08789998292922974
1,0.060800015926361084,0.060800015926361084,0.09039998054504395,0.08789998292922974
1,0.06269997358322144,0.060800015926361084,0.08960002660751343,0.08789998292922974
1,0.06349998712539673,0.060800015926361084,0.0909000039100647,0.08789998292922974
1,0.060899972915649414,0.060800015926361084,0.08939999341964722,0.08789998292922974
1,0.062399983406066895,0.060800015926361084,0.08990001678466797,0.08789998292922974
1,0.06180000305175781,0.060800015926361084,0.08810001611709595,0.08789998292922974
1,0.06309998035430908,0.060800015926361084,0.09130001068115234,0.08789998292922974
1,0.06180000305175781,0.060800015926361084,0.08980000019073486,0.08789998292922974
1,0.06339997053146362,0.060800015926361084,0.09140002727508545,0.08789998292922974
1,0.062099993228912354,0.060800015926361084,0.08829998970031738,0.08789998292922974
1,0.06349998712539673,0.060800015926361084,0.09069997072219849,0.08789998292922974
1,0.06190001964569092,0.060800015926361084,0.08869999647140503,0.08789998292922974
1,0.062399983406066895,0.060800015926361084,0.09160000085830688,0.08789998292922974
1,0.06129997968673706,0.060800015926361084,0.08880001306533813,0.08789998292922974
1,0.062300026416778564,0.060800015926361084,0.08920001983642578,0.08789998292922974
1,0.062399983406066895,0.060800015926361084,0.08899998664855957,0.08789998292922974
1,0.062099993228912354,0.060800015926361084,0.09109997749328613,0.08789998292922974
1,0.06029999256134033,0.06029999256134033,0.08939999341964722,0.08789998292922974
