,Unsupervised_Test_Error,Min_Unsupervised_Test_Error,Supervised_Test_Error,Min_Supervised_Test_Error
1,0.06269997358322144,0.06269997358322144,0.06349998712539673,0.06349998712539673
1,0.06330001354217529,0.06269997358322144,0.06099998950958252,0.06099998950958252
1,0.06129997968673706,0.06129997968673706,0.06019997596740723,0.06019997596740723
1,0.059300005435943604,0.059300005435943604,0.05900001525878906,0.05900001525878906
1,0.0591999888420105,0.0591999888420105,0.061100006103515625,0.05900001525878906
1,0.05879998207092285,0.05879998207092285,0.05970001220703125,0.05900001525878906
1,0.059899985790252686,0.05879998207092285,0.05949997901916504,0.05900001525878906
1,0.05909997224807739,0.05879998207092285,0.060100018978118896,0.05900001525878906
1,0.05870002508163452,0.05870002508163452,0.060800015926361084,0.05900001525878906
1,0.05720001459121704,0.05720001459121704,0.05900001525878906,0.05900001525878906
1,0.05769997835159302,0.05720001459121704,0.05760002136230469,0.05760002136230469
1,0.056599974632263184,0.056599974632263184,0.057099997997283936,0.057099997997283936
1,0.05519998073577881,0.05519998073577881,0.05849999189376831,0.057099997997283936
1,0.05549997091293335,0.05519998073577881,0.05640000104904175,0.05640000104904175
1,0.055800020694732666,0.05519998073577881,0.05669999122619629,0.05640000104904175
1,0.05500000715255737,0.05500000715255737,0.055599987506866455,0.055599987506866455
1,0.05369997024536133,0.05369997024536133,0.05229997634887695,0.05229997634887695
1,0.05239999294281006,0.05239999294281006,0.055299997329711914,0.05229997634887695
1,0.052500009536743164,0.05239999294281006,0.055899977684020996,0.05229997634887695
1,0.05210000276565552,0.05210000276565552,0.05460000038146973,0.05229997634887695
1,0.05169999599456787,0.05169999599456787,0.051599979400634766,0.051599979400634766
1,0.051599979400634766,0.051599979400634766,0.052500009536743164,0.051599979400634766
1,0.0494999885559082,0.0494999885559082,0.05210000276565552,0.051599979400634766
1,0.05119997262954712,0.0494999885559082,0.050300002098083496,0.050300002098083496
1,0.04960000514984131,0.0494999885559082,0.05059999227523804,0.050300002098083496
1,0.04860001802444458,0.04860001802444458,0.0526999831199646,0.050300002098083496
1,0.04919999837875366,0.04860001802444458,0.0493999719619751,0.0493999719619751
1,0.04830002784729004,0.04830002784729004,0.05019998550415039,0.0493999719619751
1,0.047599971294403076,0.047599971294403076,0.04890000820159912,0.04890000820159912
1,0.04739999771118164,0.04739999771118164,0.04869997501373291,0.04869997501373291
1,0.04629999399185181,0.04629999399185181,0.04650002717971802,0.04650002717971802
1,0.04610002040863037,0.04610002040863037,0.0471000075340271,0.04650002717971802
1,0.04559999704360962,0.04559999704360962,0.04860001802444458,0.04650002717971802
1,0.04589998722076416,0.04559999704360962,0.045799970626831055,0.045799970626831055
1,0.045499980449676514,0.045499980449676514,0.04559999704360962,0.04559999704360962
1,0.045400023460388184,0.045400023460388184,0.0471000075340271,0.04559999704360962
1,0.0437999963760376,0.0437999963760376,0.047500014305114746,0.04559999704360962
1,0.0437999963760376,0.0437999963760376,0.044499993324279785,0.044499993324279785
1,0.044499993324279785,0.0437999963760376,0.04500001668930054,0.044499993324279785
1,0.04280000925064087,0.04280000925064087,0.042900025844573975,0.042900025844573975
1,0.04400002956390381,0.04280000925064087,0.04589998722076416,0.042900025844573975
1,0.042999982833862305,0.04280000925064087,0.04220002889633179,0.04220002889633179
1,0.04129999876022339,0.04129999876022339,0.04400002956390381,0.04220002889633179
1,0.04409998655319214,0.04129999876022339,0.042999982833862305,0.04220002889633179
1,0.04110002517700195,0.04110002517700195,0.04360002279281616,0.04220002889633179
1,0.04110002517700195,0.04110002517700195,0.04280000925064087,0.04220002889633179
1,0.041400015354156494,0.04110002517700195,0.04369997978210449,0.04220002889633179
1,0.04089999198913574,0.04089999198913574,0.041400015354156494,0.041400015354156494
1,0.040199995040893555,0.040199995040893555,0.0406000018119812,0.0406000018119812
1,0.03829997777938843,0.03829997777938843,0.04070001840591431,0.0406000018119812
1,0.040199995040893555,0.03829997777938843,0.04240000247955322,0.0406000018119812
1,0.03960001468658447,0.03829997777938843,0.03979998826980591,0.03979998826980591
1,0.03880000114440918,0.03829997777938843,0.03930002450942993,0.03930002450942993
1,0.03880000114440918,0.03829997777938843,0.03930002450942993,0.03930002450942993
1,0.038999974727630615,0.03829997777938843,0.037400007247924805,0.037400007247924805
1,0.038999974727630615,0.03829997777938843,0.03829997777938843,0.037400007247924805
1,0.037400007247924805,0.037400007247924805,0.03799998760223389,0.037400007247924805
1,0.03789997100830078,0.037400007247924805,0.03750002384185791,0.037400007247924805
1,0.03659999370574951,0.03659999370574951,0.037400007247924805,0.037400007247924805
1,0.038699984550476074,0.03659999370574951,0.038600027561187744,0.037400007247924805
1,0.03659999370574951,0.03659999370574951,0.03659999370574951,0.03659999370574951
1,0.03600001335144043,0.03600001335144043,0.03780001401901245,0.03659999370574951
1,0.03700000047683716,0.03600001335144043,0.037100017070770264,0.03659999370574951
1,0.036499977111816406,0.03600001335144043,0.035899996757507324,0.035899996757507324
1,0.03509998321533203,0.03509998321533203,0.03700000047683716,0.035899996757507324
1,0.03630000352859497,0.03509998321533203,0.0372999906539917,0.035899996757507324
1,0.03600001335144043,0.03509998321533203,0.03659999370574951,0.035899996757507324
1,0.03560000658035278,0.03509998321533203,0.03530001640319824,0.03530001640319824
1,0.035899996757507324,0.03509998321533203,0.03519999980926514,0.03519999980926514
1,0.03560000658035278,0.03509998321533203,0.036400020122528076,0.03519999980926514
1,0.036499977111816406,0.03509998321533203,0.0350000262260437,0.0350000262260437
1,0.0350000262260437,0.0350000262260437,0.03509998321533203,0.0350000262260437
1,0.03600001335144043,0.0350000262260437,0.0350000262260437,0.0350000262260437
1,0.034399986267089844,0.034399986267089844,0.03680002689361572,0.0350000262260437
1,0.03479999303817749,0.034399986267089844,0.03560000658035278,0.0350000262260437
1,0.035899996757507324,0.034399986267089844,0.03549998998641968,0.0350000262260437
1,0.03329998254776001,0.03329998254776001,0.03420001268386841,0.03420001268386841
1,0.034699976444244385,0.03329998254776001,0.034300029277801514,0.03420001268386841
1,0.034300029277801514,0.03329998254776001,0.034600019454956055,0.03420001268386841
1,0.033399999141693115,0.03329998254776001,0.03200000524520874,0.03200000524520874
