,Train_Error,Min_Train_Error,Test_Error,Min_Test_Error
0,0.5497359037399292,0.5497359037399292,0.25303471088409424,0.25303471088409424
0,0.23413461446762085,0.23413461446762085,0.17785799503326416,0.17785799503326416
0,0.18272656202316284,0.18272656202316284,0.15934234857559204,0.15934234857559204
0,0.15558922290802002,0.15558922290802002,0.13905960321426392,0.13905960321426392
0,0.1426348090171814,0.1426348090171814,0.12745851278305054,0.12745851278305054
0,0.13055408000946045,0.13055408000946045,0.126267671585083,0.126267671585083
0,0.12017965316772461,0.12017965316772461,0.11689460277557373,0.11689460277557373
0,0.11258989572525024,0.11258989572525024,0.10748308897018433,0.10748308897018433
0,0.10685670375823975,0.10685670375823975,0.10552394390106201,0.10552394390106201
0,0.10213357210159302,0.10213357210159302,0.09880149364471436,0.09880149364471436
0,0.09564954042434692,0.09564954042434692,0.0976874828338623,0.0976874828338623
0,0.09128135442733765,0.09128135442733765,0.09442222118377686,0.09442222118377686
0,0.0863262414932251,0.0863262414932251,0.09211736917495728,0.09211736917495728
0,0.08274978399276733,0.08274978399276733,0.09027349948883057,0.09027349948883057
0,0.07763081789016724,0.07763081789016724,0.08589428663253784,0.08589428663253784
0,0.07490068674087524,0.07490068674087524,0.0838199257850647,0.0838199257850647
0,0.07225245237350464,0.07225245237350464,0.07947909832000732,0.07947909832000732
0,0.07010936737060547,0.07010936737060547,0.08020895719528198,0.07947909832000732
0,0.06672400236129761,0.06672400236129761,0.08005529642105103,0.07947909832000732
0,0.06481289863586426,0.06481289863586426,0.0793638825416565,0.0793638825416565
0,0.060622215270996094,0.060622215270996094,0.07767361402511597,0.07767361402511597
0,0.0585746169090271,0.0585746169090271,0.07387059926986694,0.07387059926986694
0,0.05632227659225464,0.05632227659225464,0.0741395354270935,0.07387059926986694
0,0.05503910779953003,0.05503910779953003,0.07421636581420898,0.07387059926986694
0,0.05140805244445801,0.05140805244445801,0.07586818933486938,0.07387059926986694
0,0.04976999759674072,0.04976999759674072,0.0728718638420105,0.0728718638420105
0,0.04710811376571655,0.04710811376571655,0.0734480619430542,0.0728718638420105
0,0.045497357845306396,0.045497357845306396,0.07387059926986694,0.0728718638420105
0,0.04372280836105347,0.04372280836105347,0.07241088151931763,0.07241088151931763
0,0.042644381523132324,0.042644381523132324,0.06999075412750244,0.06999075412750244
0,0.0398869514465332,0.0398869514465332,0.07091271877288818,0.06999075412750244
0,0.03824889659881592,0.03824889659881592,0.07310235500335693,0.06999075412750244
