,Unsupervised_Test_Error,Min_Unsupervised_Test_Error,Supervised_Test_Error,Min_Supervised_Test_Error
1,0.10449999570846558,0.10449999570846558,0.10470002889633179,0.10470002889633179
1,0.10039997100830078,0.10039997100830078,0.10860002040863037,0.10470002889633179
1,0.10119998455047607,0.10039997100830078,0.10799998044967651,0.10470002889633179
1,0.09909999370574951,0.09909999370574951,0.10439997911453247,0.10439997911453247
1,0.09570002555847168,0.09570002555847168,0.10449999570846558,0.10439997911453247
1,0.09299999475479126,0.09299999475479126,0.10449999570846558,0.10439997911453247
1,0.09289997816085815,0.09289997816085815,0.10350000858306885,0.10350000858306885
1,0.09259998798370361,0.09259998798370361,0.09689998626708984,0.09689998626708984
1,0.09069997072219849,0.09069997072219849,0.10659998655319214,0.09689998626708984
1,0.08960002660751343,0.08960002660751343,0.1039000153541565,0.09689998626708984
1,0.0878000259399414,0.0878000259399414,0.1007000207901001,0.09689998626708984
1,0.08539998531341553,0.08539998531341553,0.0989999771118164,0.09689998626708984
1,0.08340001106262207,0.08340001106262207,0.09549999237060547,0.09549999237060547
1,0.08130002021789551,0.08130002021789551,0.09320002794265747,0.09320002794265747
1,0.08090001344680786,0.08090001344680786,0.09270000457763672,0.09270000457763672
1,0.08020001649856567,0.08020001649856567,0.08869999647140503,0.08869999647140503
1,0.07760000228881836,0.07760000228881836,0.09450000524520874,0.08869999647140503
1,0.07700002193450928,0.07700002193450928,0.08730000257492065,0.08730000257492065
1,0.07609999179840088,0.07609999179840088,0.08350002765655518,0.08350002765655518
1,0.07480001449584961,0.07480001449584961,0.0843999981880188,0.08350002765655518
1,0.07389998435974121,0.07389998435974121,0.08279997110366821,0.08279997110366821
1,0.07190001010894775,0.07190001010894775,0.07489997148513794,0.07489997148513794
1,0.07120001316070557,0.07120001316070557,0.07639998197555542,0.07489997148513794
1,0.07069998979568481,0.07069998979568481,0.07510000467300415,0.07489997148513794
1,0.06970000267028809,0.06970000267028809,0.07209998369216919,0.07209998369216919
1,0.06840002536773682,0.06840002536773682,0.07690000534057617,0.07209998369216919
1,0.06730002164840698,0.06730002164840698,0.06790000200271606,0.06790000200271606
1,0.06610000133514404,0.06610000133514404,0.0681999921798706,0.06790000200271606
1,0.0648999810218811,0.0648999810218811,0.07080000638961792,0.06790000200271606
1,0.0658000111579895,0.0648999810218811,0.07389998435974121,0.06790000200271606
1,0.06389999389648438,0.06389999389648438,0.06709998846054077,0.06709998846054077
1,0.0626000165939331,0.0626000165939331,0.06650000810623169,0.06650000810623169
1,0.06120002269744873,0.06120002269744873,0.06529998779296875,0.06529998779296875
1,0.059599995613098145,0.059599995613098145,0.06519997119903564,0.06519997119903564
1,0.05909997224807739,0.05909997224807739,0.06319999694824219,0.06319999694824219
1,0.058600008487701416,0.058600008487701416,0.0625,0.0625
1,0.058300018310546875,0.058300018310546875,0.06290000677108765,0.0625
1,0.05779999494552612,0.05779999494552612,0.060899972915649414,0.060899972915649414
1,0.0569000244140625,0.0569000244140625,0.05970001220703125,0.05970001220703125
1,0.05760002136230469,0.0569000244140625,0.0591999888420105,0.0591999888420105
1,0.056500017642974854,0.056500017642974854,0.062399983406066895,0.0591999888420105
1,0.05669999122619629,0.056500017642974854,0.0569000244140625,0.0569000244140625
1,0.05549997091293335,0.05549997091293335,0.05970001220703125,0.0569000244140625
1,0.05460000038146973,0.05460000038146973,0.059300005435943604,0.0569000244140625
1,0.05390000343322754,0.05390000343322754,0.05669999122619629,0.05669999122619629
1,0.05349999666213989,0.05349999666213989,0.05549997091293335,0.05549997091293335
1,0.053600013256073,0.05349999666213989,0.055899977684020996,0.05549997091293335
1,0.052799999713897705,0.052799999713897705,0.05629998445510864,0.05549997091293335
1,0.05239999294281006,0.05239999294281006,0.056599974632263184,0.05549997091293335
1,0.051599979400634766,0.051599979400634766,0.05369997024536133,0.05369997024536133
1,0.051500022411346436,0.051500022411346436,0.05470001697540283,0.05369997024536133
1,0.05080002546310425,0.05080002546310425,0.05169999599456787,0.05169999599456787
1,0.05080002546310425,0.05080002546310425,0.053799986839294434,0.05169999599456787
1,0.05010002851486206,0.05010002851486206,0.052500009536743164,0.05169999599456787
1,0.0494999885559082,0.0494999885559082,0.053099989891052246,0.05169999599456787
1,0.04919999837875366,0.04919999837875366,0.04809999465942383,0.04809999465942383
1,0.04830002784729004,0.04830002784729004,0.050000011920928955,0.04809999465942383
1,0.04839998483657837,0.04830002784729004,0.05089998245239258,0.04809999465942383
1,0.04780000448226929,0.04780000448226929,0.048799991607666016,0.04809999465942383
1,0.04809999465942383,0.04780000448226929,0.05049997568130493,0.04809999465942383
1,0.04739999771118164,0.04739999771118164,0.04790002107620239,0.04790002107620239
1,0.04780000448226929,0.04739999771118164,0.048500001430511475,0.04790002107620239
1,0.047599971294403076,0.04739999771118164,0.0493999719619751,0.04790002107620239
1,0.047500014305114746,0.04739999771118164,0.04670000076293945,0.04670000076293945
1,0.04769998788833618,0.04739999771118164,0.04930001497268677,0.04670000076293945
1,0.0461999773979187,0.0461999773979187,0.04900002479553223,0.04670000076293945
