,Test_Error_av,Min_Test_Error_av,Test_Error_max,Min_Test_Error_max
1,0.1347000002861023,0.1347000002861023,0.19429999589920044,0.19429999589920044
1,0.09479999542236328,0.09479999542236328,0.1306999921798706,0.1306999921798706
1,0.0843999981880188,0.0843999981880188,0.11110001802444458,0.11110001802444458
1,0.08310002088546753,0.08310002088546753,0.10530000925064087,0.10530000925064087
1,0.07630002498626709,0.07630002498626709,0.1007000207901001,0.1007000207901001
1,0.07580000162124634,0.07580000162124634,0.10100001096725464,0.1007000207901001
1,0.07010000944137573,0.07010000944137573,0.09249997138977051,0.09249997138977051
1,0.07499998807907104,0.07010000944137573,0.0975000262260437,0.09249997138977051
1,0.06940001249313354,0.06940001249313354,0.09219998121261597,0.09219998121261597
1,0.06959998607635498,0.06940001249313354,0.09450000524520874,0.09219998121261597
1,0.06840002536773682,0.06840002536773682,0.09240001440048218,0.09219998121261597
1,0.06540000438690186,0.06540000438690186,0.09369999170303345,0.09219998121261597
1,0.06830000877380371,0.06540000438690186,0.09700000286102295,0.09219998121261597
1,0.06449997425079346,0.06449997425079346,0.09179997444152832,0.09179997444152832
1,0.0648999810218811,0.06449997425079346,0.09299999475479126,0.09179997444152832
1,0.06499999761581421,0.06449997425079346,0.09549999237060547,0.09179997444152832
1,0.06540000438690186,0.06449997425079346,0.09539997577667236,0.09179997444152832
1,0.06330001354217529,0.06330001354217529,0.09509998559951782,0.09179997444152832
1,0.06449997425079346,0.06330001354217529,0.09460002183914185,0.09179997444152832
1,0.06629997491836548,0.06330001354217529,0.09429997205734253,0.09179997444152832
1,0.06430000066757202,0.06330001354217529,0.09189999103546143,0.09179997444152832
1,0.06459999084472656,0.06330001354217529,0.09549999237060547,0.09179997444152832
1,0.06480002403259277,0.06330001354217529,0.09579998254776001,0.09179997444152832
1,0.06360000371932983,0.06330001354217529,0.09369999170303345,0.09179997444152832
1,0.06360000371932983,0.06330001354217529,0.09359997510910034,0.09179997444152832
1,0.06400001049041748,0.06330001354217529,0.09310001134872437,0.09179997444152832
1,0.06519997119903564,0.06330001354217529,0.09609997272491455,0.09179997444152832
1,0.06319999694824219,0.06319999694824219,0.09460002183914185,0.09179997444152832
1,0.06430000066757202,0.06319999694824219,0.0940999984741211,0.09179997444152832
1,0.06440001726150513,0.06319999694824219,0.09350001811981201,0.09179997444152832
