,Test_Error_av,Min_Test_Error_av,Test_Error_max,Min_Test_Error_max
1,0.14920002222061157,0.14920002222061157,0.20920002460479736,0.20920002460479736
1,0.11760002374649048,0.11760002374649048,0.15359997749328613,0.15359997749328613
1,0.09670001268386841,0.09670001268386841,0.12769997119903564,0.12769997119903564
1,0.08469998836517334,0.08469998836517334,0.11540001630783081,0.11540001630783081
1,0.07580000162124634,0.07580000162124634,0.10809999704360962,0.10809999704360962
1,0.07160001993179321,0.07160001993179321,0.10250002145767212,0.10250002145767212
1,0.07090002298355103,0.07090002298355103,0.1039000153541565,0.10250002145767212
1,0.06889998912811279,0.06889998912811279,0.09729999303817749,0.09729999303817749
1,0.0681999921798706,0.0681999921798706,0.0989999771118164,0.09729999303817749
1,0.06639999151229858,0.06639999151229858,0.09570002555847168,0.09570002555847168
1,0.06599998474121094,0.06599998474121094,0.09350001811981201,0.09350001811981201
1,0.06679999828338623,0.06599998474121094,0.09710001945495605,0.09350001811981201
1,0.06400001049041748,0.06400001049041748,0.09460002183914185,0.09350001811981201
1,0.0648999810218811,0.06400001049041748,0.09439998865127563,0.09350001811981201
1,0.06499999761581421,0.06400001049041748,0.09549999237060547,0.09350001811981201
1,0.06480002403259277,0.06400001049041748,0.09850001335144043,0.09350001811981201
1,0.06620001792907715,0.06400001049041748,0.0996999740600586,0.09350001811981201
1,0.06410002708435059,0.06400001049041748,0.09570002555847168,0.09350001811981201
1,0.0658000111579895,0.06400001049041748,0.09880000352859497,0.09350001811981201
1,0.06430000066757202,0.06400001049041748,0.09509998559951782,0.09350001811981201
1,0.06470000743865967,0.06400001049041748,0.09939998388290405,0.09350001811981201
1,0.06430000066757202,0.06400001049041748,0.09829998016357422,0.09350001811981201
1,0.06349998712539673,0.06349998712539673,0.09820002317428589,0.09350001811981201
1,0.06389999389648438,0.06349998712539673,0.09909999370574951,0.09350001811981201
1,0.062099993228912354,0.062099993228912354,0.09850001335144043,0.09350001811981201
1,0.06349998712539673,0.062099993228912354,0.09509998559951782,0.09350001811981201
1,0.06370002031326294,0.062099993228912354,0.0996999740600586,0.09350001811981201
1,0.06319999694824219,0.062099993228912354,0.09769999980926514,0.09350001811981201
1,0.062399983406066895,0.062099993228912354,0.0964999794960022,0.09350001811981201
1,0.06120002269744873,0.06120002269744873,0.09950000047683716,0.09350001811981201
