,Train_Error,Min_Train_Error,Test_Error,Min_Test_Error
1,0.43833333253860474,0.43833333253860474,0.22140002250671387,0.22140002250671387
1,0.17166668176651,0.17166668176651,0.15520000457763672,0.15520000457763672
1,0.13499999046325684,0.13499999046325684,0.1656000018119812,0.15520000457763672
1,0.12166666984558105,0.12166666984558105,0.131600022315979,0.131600022315979
1,0.08833330869674683,0.08833330869674683,0.12940001487731934,0.12940001487731934
1,0.09500002861022949,0.08833330869674683,0.14340001344680786,0.12940001487731934
1,0.07833331823348999,0.07833331823348999,0.12029999494552612,0.12029999494552612
1,0.06000000238418579,0.06000000238418579,0.12199997901916504,0.12029999494552612
1,0.06999999284744263,0.06000000238418579,0.116100013256073,0.116100013256073
1,0.05833333730697632,0.05833333730697632,0.1216999888420105,0.116100013256073
1,0.06833332777023315,0.05833333730697632,0.11299997568130493,0.11299997568130493
1,0.0533333420753479,0.0533333420753479,0.1193000078201294,0.11299997568130493
1,0.038333356380462646,0.038333356380462646,0.11919999122619629,0.11299997568130493
1,0.04666668176651001,0.038333356380462646,0.11989998817443848,0.11299997568130493
1,0.03333336114883423,0.03333336114883423,0.1097000241279602,0.1097000241279602
1,0.038333356380462646,0.03333336114883423,0.11540001630783081,0.1097000241279602
1,0.0350000262260437,0.03333336114883423,0.10729998350143433,0.10729998350143433
1,0.02499997615814209,0.02499997615814209,0.11629998683929443,0.10729998350143433
1,0.04000002145767212,0.02499997615814209,0.10449999570846558,0.10449999570846558
1,0.038333356380462646,0.02499997615814209,0.11159998178482056,0.10449999570846558
1,0.026666641235351562,0.02499997615814209,0.10600000619888306,0.10449999570846558
1,0.026666641235351562,0.02499997615814209,0.11250001192092896,0.10449999570846558
1,0.02499997615814209,0.02499997615814209,0.10710000991821289,0.10449999570846558
1,0.0183333158493042,0.0183333158493042,0.10860002040863037,0.10449999570846558
1,0.023333311080932617,0.0183333158493042,0.10290002822875977,0.10290002822875977
1,0.0183333158493042,0.0183333158493042,0.10439997911453247,0.10290002822875977
1,0.019999980926513672,0.0183333158493042,0.10659998655319214,0.10290002822875977
1,0.021666646003723145,0.0183333158493042,0.10479998588562012,0.10290002822875977
1,0.019999980926513672,0.0183333158493042,0.10799998044967651,0.10290002822875977
1,0.008333325386047363,0.008333325386047363,0.10199999809265137,0.10199999809265137
1,0.014999985694885254,0.008333325386047363,0.11030000448226929,0.10199999809265137
1,0.019999980926513672,0.008333325386047363,0.10250002145767212,0.10199999809265137
1,0.011666655540466309,0.008333325386047363,0.10379999876022339,0.10199999809265137
1,0.013333320617675781,0.008333325386047363,0.1087999939918518,0.10199999809265137
1,0.013333320617675781,0.008333325386047363,0.1064000129699707,0.10199999809265137
1,0.0183333158493042,0.008333325386047363,0.1031000018119812,0.10199999809265137
1,0.011666655540466309,0.008333325386047363,0.10350000858306885,0.10199999809265137
1,0.016666650772094727,0.008333325386047363,0.10369998216629028,0.10199999809265137
1,0.011666655540466309,0.008333325386047363,0.10159999132156372,0.10159999132156372
1,0.011666655540466309,0.008333325386047363,0.10119998455047607,0.10119998455047607
1,0.016666650772094727,0.008333325386047363,0.10699999332427979,0.10119998455047607
