,Test_Error_av,Min_Test_Error_av,Test_Error_max,Min_Test_Error_max
1,0.13590002059936523,0.13590002059936523,0.19950002431869507,0.19950002431869507
1,0.10540002584457397,0.10540002584457397,0.1406000256538391,0.1406000256538391
1,0.09299999475479126,0.09299999475479126,0.13190001249313354,0.13190001249313354
1,0.0788000226020813,0.0788000226020813,0.10710000991821289,0.10710000991821289
1,0.0722000002861023,0.0722000002861023,0.0997999906539917,0.0997999906539917
1,0.07340002059936523,0.0722000002861023,0.0997999906539917,0.0997999906539917
1,0.06989997625350952,0.06989997625350952,0.09429997205734253,0.09429997205734253
1,0.06989997625350952,0.06989997625350952,0.09810000658035278,0.09429997205734253
1,0.06669998168945312,0.06669998168945312,0.09520000219345093,0.09429997205734253
1,0.06790000200271606,0.06669998168945312,0.09619998931884766,0.09429997205734253
1,0.0656999945640564,0.0656999945640564,0.09160000085830688,0.09160000085830688
1,0.06590002775192261,0.0656999945640564,0.0900999903678894,0.0900999903678894
1,0.06400001049041748,0.06400001049041748,0.09130001068115234,0.0900999903678894
1,0.06499999761581421,0.06400001049041748,0.09069997072219849,0.0900999903678894
1,0.06559997797012329,0.06400001049041748,0.09249997138977051,0.0900999903678894
1,0.06279999017715454,0.06279999017715454,0.09069997072219849,0.0900999903678894
1,0.0626000165939331,0.0626000165939331,0.0878000259399414,0.0878000259399414
1,0.06269997358322144,0.0626000165939331,0.0878000259399414,0.0878000259399414
1,0.06330001354217529,0.0626000165939331,0.08749997615814209,0.08749997615814209
1,0.06279999017715454,0.0626000165939331,0.08990001678466797,0.08749997615814209
1,0.06370002031326294,0.0626000165939331,0.09200000762939453,0.08749997615814209
1,0.06339997053146362,0.0626000165939331,0.08950001001358032,0.08749997615814209
1,0.06349998712539673,0.0626000165939331,0.0909000039100647,0.08749997615814209
1,0.06279999017715454,0.0626000165939331,0.08600002527236938,0.08600002527236938
1,0.06440001726150513,0.0626000165939331,0.08880001306533813,0.08600002527236938
1,0.06379997730255127,0.0626000165939331,0.08869999647140503,0.08600002527236938
1,0.06290000677108765,0.0626000165939331,0.09049999713897705,0.08600002527236938
1,0.06300002336502075,0.0626000165939331,0.08819997310638428,0.08600002527236938
1,0.06430000066757202,0.0626000165939331,0.09060001373291016,0.08600002527236938
1,0.06480002403259277,0.0626000165939331,0.0899999737739563,0.08600002527236938
