,Train_Class_Error,Min_Train_Class_Error,Final_Test_Error,Min_Final_Test_Error,Final_Test_Loss,Min_Final_Test_Loss
1,0.6625000238418579,0.6625000238418579,0.14209997653961182,0.14209997653961182,2.2884762287139893,2.2884762287139893
1,0.09916669130325317,0.09916669130325317,0.08130002021789551,0.08130002021789551,2.2722151279449463,2.2722151279449463
1,0.059166669845581055,0.059166669845581055,0.07829999923706055,0.07829999923706055,2.2538859844207764,2.2538859844207764
1,0.05583333969116211,0.05583333969116211,0.08099997043609619,0.07829999923706055,2.233276844024658,2.233276844024658
1,0.05500000715255737,0.05500000715255737,0.07489997148513794,0.07489997148513794,2.210496664047241,2.210496664047241
1,0.052500009536743164,0.052500009536743164,0.07749998569488525,0.07489997148513794,2.1855032444000244,2.1855032444000244
1,0.052500009536743164,0.052500009536743164,0.0777999758720398,0.07489997148513794,2.158653974533081,2.158653974533081
1,0.05500000715255737,0.052500009536743164,0.0788000226020813,0.07489997148513794,2.129944324493408,2.129944324493408
1,0.05416667461395264,0.052500009536743164,0.0777999758720398,0.07489997148513794,2.1001806259155273,2.1001806259155273
1,0.05500000715255737,0.052500009536743164,0.07819998264312744,0.07489997148513794,2.0695111751556396,2.0695111751556396
1,0.056666672229766846,0.052500009536743164,0.0778999924659729,0.07489997148513794,2.038145065307617,2.038145065307617
1,0.05583333969116211,0.052500009536743164,0.078000009059906,0.07489997148513794,2.0071780681610107,2.0071780681610107
1,0.05583333969116211,0.052500009536743164,0.07679998874664307,0.07489997148513794,1.976751685142517,1.976751685142517
1,0.05583333969116211,0.052500009536743164,0.07499998807907104,0.07489997148513794,1.9468895196914673,1.9468895196914673
1,0.0533333420753479,0.052500009536743164,0.07319998741149902,0.07319998741149902,1.918337106704712,1.918337106704712
1,0.0533333420753479,0.052500009536743164,0.07130002975463867,0.07130002975463867,1.8912231922149658,1.8912231922149658
1,0.050000011920928955,0.050000011920928955,0.06940001249313354,0.06940001249313354,1.865630865097046,1.865630865097046
1,0.05083334445953369,0.050000011920928955,0.06779998540878296,0.06779998540878296,1.8411833047866821,1.8411833047866821
1,0.04916667938232422,0.04916667938232422,0.06620001792907715,0.06620001792907715,1.8186275959014893,1.8186275959014893
1,0.04833334684371948,0.04833334684371948,0.06410002708435059,0.06410002708435059,1.7980279922485352,1.7980279922485352
1,0.04916667938232422,0.04833334684371948,0.06300002336502075,0.06300002336502075,1.7785301208496094,1.7785301208496094
1,0.04833334684371948,0.04833334684371948,0.06199997663497925,0.06199997663497925,1.7602996826171875,1.7602996826171875
1,0.047500014305114746,0.047500014305114746,0.06120002269744873,0.06120002269744873,1.7438713312149048,1.7438713312149048
1,0.047500014305114746,0.047500014305114746,0.060899972915649414,0.060899972915649414,1.7299648523330688,1.7299648523330688
1,0.04666668176651001,0.04666668176651001,0.06059998273849487,0.06059998273849487,1.7151075601577759,1.7151075601577759
1,0.04583334922790527,0.04583334922790527,0.06019997596740723,0.06019997596740723,1.7029609680175781,1.7029609680175781
1,0.04583334922790527,0.04583334922790527,0.059800028800964355,0.059800028800964355,1.6914631128311157,1.6914631128311157
1,0.0441666841506958,0.0441666841506958,0.05970001220703125,0.05970001220703125,1.6804624795913696,1.6804624795913696
1,0.040833353996276855,0.040833353996276855,0.05909997224807739,0.05909997224807739,1.6714311838150024,1.6714311838150024
1,0.040833353996276855,0.040833353996276855,0.058300018310546875,0.058300018310546875,1.6624149084091187,1.6624149084091187
1,0.04166668653488159,0.040833353996276855,0.05760002136230469,0.05760002136230469,1.6537837982177734,1.6537837982177734
1,0.04166668653488159,0.040833353996276855,0.05729997158050537,0.05729997158050537,1.6472944021224976,1.6472944021224976
1,0.040833353996276855,0.040833353996276855,0.05669999122619629,0.05669999122619629,1.640125036239624,1.640125036239624
1,0.04000002145767212,0.04000002145767212,0.05669999122619629,0.05669999122619629,1.6341902017593384,1.6341902017593384
1,0.03916668891906738,0.03916668891906738,0.056800007820129395,0.05669999122619629,1.6283029317855835,1.6283029317855835
1,0.03750002384185791,0.03750002384185791,0.05720001459121704,0.05669999122619629,1.622968316078186,1.622968316078186
1,0.03583335876464844,0.03583335876464844,0.05720001459121704,0.05669999122619629,1.6183305978775024,1.6183305978775024
1,0.03583335876464844,0.03583335876464844,0.05729997158050537,0.05669999122619629,1.6130969524383545,1.6130969524383545
1,0.03583335876464844,0.03583335876464844,0.056599974632263184,0.056599974632263184,1.6092417240142822,1.6092417240142822
1,0.03583335876464844,0.03583335876464844,0.05629998445510864,0.05629998445510864,1.6047420501708984,1.6047420501708984
1,0.034166693687438965,0.034166693687438965,0.056500017642974854,0.05629998445510864,1.601586103439331,1.601586103439331
1,0.034166693687438965,0.034166693687438965,0.05669999122619629,0.05629998445510864,1.598819613456726,1.598819613456726
1,0.03333336114883423,0.03333336114883423,0.057099997997283936,0.05629998445510864,1.5955356359481812,1.5955356359481812
1,0.031666696071624756,0.031666696071624756,0.05720001459121704,0.05629998445510864,1.592633843421936,1.592633843421936
1,0.030833303928375244,0.030833303928375244,0.05739998817443848,0.05629998445510864,1.5898959636688232,1.5898959636688232
1,0.029999971389770508,0.029999971389770508,0.058000028133392334,0.05629998445510864,1.5872035026550293,1.5872035026550293
1,0.029999971389770508,0.029999971389770508,0.05750000476837158,0.05629998445510864,1.5848524570465088,1.5848524570465088
1,0.029999971389770508,0.029999971389770508,0.05750000476837158,0.05629998445510864,1.5830209255218506,1.5830209255218506
1,0.02916663885116577,0.02916663885116577,0.05739998817443848,0.05629998445510864,1.5810227394104004,1.5810227394104004
1,0.02916663885116577,0.02916663885116577,0.05729997158050537,0.05629998445510864,1.5787503719329834,1.5787503719329834
1,0.02916663885116577,0.02916663885116577,0.05760002136230469,0.05629998445510864,1.576582908630371,1.576582908630371
1,0.028333306312561035,0.028333306312561035,0.05760002136230469,0.05629998445510864,1.5748794078826904,1.5748794078826904
1,0.026666641235351562,0.026666641235351562,0.058000028133392334,0.05629998445510864,1.5738919973373413,1.5738919973373413
1,0.026666641235351562,0.026666641235351562,0.058300018310546875,0.05629998445510864,1.5726039409637451,1.5726039409637451
1,0.025833308696746826,0.025833308696746826,0.05849999189376831,0.05629998445510864,1.5705194473266602,1.5705194473266602
1,0.025833308696746826,0.025833308696746826,0.058399975299835205,0.05629998445510864,1.5687623023986816,1.5687623023986816
1,0.02499997615814209,0.02499997615814209,0.05849999189376831,0.05629998445510864,1.568235993385315,1.568235993385315
1,0.02499997615814209,0.02499997615814209,0.05849999189376831,0.05629998445510864,1.5659202337265015,1.5659202337265015
1,0.023333311080932617,0.023333311080932617,0.05870002508163452,0.05629998445510864,1.565548300743103,1.565548300743103
1,0.023333311080932617,0.023333311080932617,0.05889999866485596,0.05629998445510864,1.564225196838379,1.564225196838379
1,0.023333311080932617,0.023333311080932617,0.05909997224807739,0.05629998445510864,1.5632025003433228,1.5632025003433228
1,0.02249997854232788,0.02249997854232788,0.05909997224807739,0.05629998445510864,1.5620152950286865,1.5620152950286865
1,0.02249997854232788,0.02249997854232788,0.059300005435943604,0.05629998445510864,1.5610110759735107,1.5610110759735107
1,0.021666646003723145,0.021666646003723145,0.05889999866485596,0.05629998445510864,1.5606117248535156,1.5606117248535156
1,0.021666646003723145,0.021666646003723145,0.05870002508163452,0.05629998445510864,1.5600043535232544,1.5600043535232544
1,0.021666646003723145,0.021666646003723145,0.058600008487701416,0.05629998445510864,1.5580623149871826,1.5580623149871826
1,0.021666646003723145,0.021666646003723145,0.058600008487701416,0.05629998445510864,1.5576732158660889,1.5576732158660889
1,0.021666646003723145,0.021666646003723145,0.058600008487701416,0.05629998445510864,1.5574054718017578,1.5574054718017578
1,0.021666646003723145,0.021666646003723145,0.05900001525878906,0.05629998445510864,1.5561047792434692,1.5561047792434692
1,0.021666646003723145,0.021666646003723145,0.05889999866485596,0.05629998445510864,1.555273175239563,1.555273175239563
1,0.021666646003723145,0.021666646003723145,0.05870002508163452,0.05629998445510864,1.5551507472991943,1.5551507472991943
1,0.021666646003723145,0.021666646003723145,0.05879998207092285,0.05629998445510864,1.5542073249816895,1.5542073249816895
1,0.020833313465118408,0.020833313465118408,0.05870002508163452,0.05629998445510864,1.5534425973892212,1.5534425973892212
1,0.020833313465118408,0.020833313465118408,0.05900001525878906,0.05629998445510864,1.5527528524398804,1.5527528524398804
1,0.020833313465118408,0.020833313465118408,0.05889999866485596,0.05629998445510864,1.5525745153427124,1.5525745153427124
1,0.020833313465118408,0.020833313465118408,0.05909997224807739,0.05629998445510864,1.5515276193618774,1.5515276193618774
1,0.020833313465118408,0.020833313465118408,0.0591999888420105,0.05629998445510864,1.551353096961975,1.551353096961975
1,0.019999980926513672,0.019999980926513672,0.05909997224807739,0.05629998445510864,1.5506947040557861,1.5506947040557861
1,0.019999980926513672,0.019999980926513672,0.059300005435943604,0.05629998445510864,1.550710678100586,1.5506947040557861
1,0.019999980926513672,0.019999980926513672,0.05909997224807739,0.05629998445510864,1.5497682094573975,1.5497682094573975
1,0.019999980926513672,0.019999980926513672,0.05889999866485596,0.05629998445510864,1.5489981174468994,1.5489981174468994
1,0.019999980926513672,0.019999980926513672,0.05870002508163452,0.05629998445510864,1.5489370822906494,1.5489370822906494
