,One2one_av_Error,Min_One2one_av,One2one_max_Error,Min_One2one_max_Error
1,0.23839998245239258,0.23839998245239258,0.4017000198364258,0.4017000198364258
1,0.1876000165939331,0.1876000165939331,0.3349999785423279,0.3349999785423279
1,0.16920000314712524,0.16920000314712524,0.29589998722076416,0.29589998722076416
1,0.14819997549057007,0.14819997549057007,0.24809998273849487,0.24809998273849487
1,0.13569998741149902,0.13569998741149902,0.218500018119812,0.218500018119812
1,0.1273999810218811,0.1273999810218811,0.1948000192642212,0.1948000192642212
1,0.11720001697540283,0.11720001697540283,0.18580001592636108,0.18580001592636108
1,0.109499990940094,0.109499990940094,0.16610002517700195,0.16610002517700195
1,0.10479998588562012,0.10479998588562012,0.15820002555847168,0.15820002555847168
1,0.0996999740600586,0.0996999740600586,0.15410000085830688,0.15410000085830688
1,0.09520000219345093,0.09520000219345093,0.14480000734329224,0.14480000734329224
1,0.09549999237060547,0.09520000219345093,0.1406000256538391,0.1406000256538391
1,0.08969998359680176,0.08969998359680176,0.13569998741149902,0.13569998741149902
1,0.08880001306533813,0.08880001306533813,0.13630002737045288,0.13569998741149902
1,0.08630001544952393,0.08630001544952393,0.12940001487731934,0.12940001487731934
1,0.08710002899169922,0.08630001544952393,0.12769997119903564,0.12769997119903564
1,0.08170002698898315,0.08170002698898315,0.12379997968673706,0.12379997968673706
1,0.08009999990463257,0.08009999990463257,0.1218000054359436,0.1218000054359436
1,0.07950001955032349,0.07950001955032349,0.12239998579025269,0.1218000054359436
1,0.07920002937316895,0.07920002937316895,0.11879998445510864,0.11879998445510864
1,0.0788000226020813,0.0788000226020813,0.1151999831199646,0.1151999831199646
1,0.07630002498626709,0.07630002498626709,0.11599999666213989,0.1151999831199646
1,0.07649999856948853,0.07630002498626709,0.11419999599456787,0.11419999599456787
1,0.07539999485015869,0.07539999485015869,0.11440002918243408,0.11419999599456787
1,0.07319998741149902,0.07319998741149902,0.11309999227523804,0.11309999227523804
1,0.07209998369216919,0.07209998369216919,0.11269998550415039,0.11269998550415039
1,0.07249999046325684,0.07209998369216919,0.11309999227523804,0.11269998550415039
1,0.07349997758865356,0.07209998369216919,0.1118999719619751,0.1118999719619751
1,0.07260000705718994,0.07209998369216919,0.1096000075340271,0.1096000075340271
1,0.0722000002861023,0.07209998369216919,0.1119999885559082,0.1096000075340271
1,0.07059997320175171,0.07059997320175171,0.10860002040863037,0.10860002040863037
1,0.07120001316070557,0.07059997320175171,0.10850000381469727,0.10850000381469727
1,0.07209998369216919,0.07059997320175171,0.10650002956390381,0.10650002956390381
1,0.07179999351501465,0.07059997320175171,0.10650002956390381,0.10650002956390381
1,0.07190001010894775,0.07059997320175171,0.10740000009536743,0.10650002956390381
1,0.07080000638961792,0.07059997320175171,0.10759997367858887,0.10650002956390381
1,0.07080000638961792,0.07059997320175171,0.10559999942779541,0.10559999942779541
1,0.07059997320175171,0.07059997320175171,0.10619997978210449,0.10559999942779541
1,0.07029998302459717,0.07029998302459717,0.10430002212524414,0.10430002212524414
1,0.07050001621246338,0.07029998302459717,0.10490000247955322,0.10430002212524414
1,0.06999999284744263,0.06999999284744263,0.10170000791549683,0.10170000791549683
1,0.069100022315979,0.069100022315979,0.1039000153541565,0.10170000791549683
1,0.06929999589920044,0.069100022315979,0.10110002756118774,0.10110002756118774
1,0.07010000944137573,0.069100022315979,0.10269999504089355,0.10110002756118774
1,0.06870001554489136,0.06870001554489136,0.10329997539520264,0.10110002756118774
1,0.069100022315979,0.06870001554489136,0.10170000791549683,0.10110002756118774
1,0.06790000200271606,0.06790000200271606,0.10119998455047607,0.10110002756118774
1,0.06840002536773682,0.06790000200271606,0.10240000486373901,0.10110002756118774
1,0.06879997253417969,0.06790000200271606,0.10250002145767212,0.10110002756118774
1,0.06919997930526733,0.06790000200271606,0.10250002145767212,0.10110002756118774
1,0.06889998912811279,0.06790000200271606,0.10369998216629028,0.10110002756118774
1,0.0690000057220459,0.06790000200271606,0.1029999852180481,0.10110002756118774
1,0.06840002536773682,0.06790000200271606,0.10290002822875977,0.10110002756118774
1,0.06779998540878296,0.06779998540878296,0.1021999716758728,0.10110002756118774
1,0.06800001859664917,0.06779998540878296,0.10259997844696045,0.10110002756118774
1,0.06830000877380371,0.06779998540878296,0.1029999852180481,0.10110002756118774
1,0.0681999921798706,0.06779998540878296,0.1021999716758728,0.10110002756118774
1,0.06889998912811279,0.06779998540878296,0.10259997844696045,0.10110002756118774
1,0.06800001859664917,0.06779998540878296,0.1031000018119812,0.10110002756118774
1,0.0680999755859375,0.06779998540878296,0.10280001163482666,0.10110002756118774
