,One2one_av_Error,Min_One2one_av,One2one_max_Error,Min_One2one_max_Error
1,0.24260002374649048,0.24260002374649048,0.3873000144958496,0.3873000144958496
1,0.196399986743927,0.196399986743927,0.3313000202178955,0.3313000202178955
1,0.17479997873306274,0.17479997873306274,0.28289997577667236,0.28289997577667236
1,0.15439999103546143,0.15439999103546143,0.24709999561309814,0.24709999561309814
1,0.14499998092651367,0.14499998092651367,0.21460002660751343,0.21460002660751343
1,0.12330001592636108,0.12330001592636108,0.18580001592636108,0.18580001592636108
1,0.125,0.12330001592636108,0.1736999750137329,0.1736999750137329
1,0.11419999599456787,0.11419999599456787,0.1646999716758728,0.1646999716758728
1,0.11159998178482056,0.11159998178482056,0.15189999341964722,0.15189999341964722
1,0.10350000858306885,0.10350000858306885,0.14869999885559082,0.14869999885559082
1,0.1032000184059143,0.1032000184059143,0.14209997653961182,0.14209997653961182
1,0.09909999370574951,0.09909999370574951,0.1341000199317932,0.1341000199317932
1,0.09710001945495605,0.09710001945495605,0.1355000138282776,0.1341000199317932
1,0.09390002489089966,0.09390002489089966,0.13040000200271606,0.13040000200271606
1,0.09149998426437378,0.09149998426437378,0.1280999779701233,0.1280999779701233
1,0.08829998970031738,0.08829998970031738,0.12480002641677856,0.12480002641677856
1,0.08899998664855957,0.08829998970031738,0.12099999189376831,0.12099999189376831
1,0.08490002155303955,0.08490002155303955,0.11879998445510864,0.11879998445510864
1,0.08579999208450317,0.08490002155303955,0.11809998750686646,0.11809998750686646
1,0.08350002765655518,0.08350002765655518,0.11549997329711914,0.11549997329711914
1,0.08130002021789551,0.08130002021789551,0.11549997329711914,0.11549997329711914
1,0.07810002565383911,0.07810002565383911,0.11360001564025879,0.11360001564025879
1,0.07959997653961182,0.07810002565383911,0.11309999227523804,0.11309999227523804
1,0.07660001516342163,0.07660001516342163,0.1097000241279602,0.1097000241279602
1,0.07730001211166382,0.07660001516342163,0.10829997062683105,0.10829997062683105
1,0.07660001516342163,0.07660001516342163,0.10820001363754272,0.10820001363754272
1,0.07649999856948853,0.07649999856948853,0.10790002346038818,0.10790002346038818
1,0.07590001821517944,0.07590001821517944,0.10689997673034668,0.10689997673034668
1,0.0746999979019165,0.0746999979019165,0.1062999963760376,0.1062999963760376
1,0.07349997758865356,0.07349997758865356,0.10519999265670776,0.10519999265670776
1,0.07419997453689575,0.07349997758865356,0.10509997606277466,0.10509997606277466
1,0.07249999046325684,0.07249999046325684,0.10439997911453247,0.10439997911453247
1,0.07400000095367432,0.07249999046325684,0.10369998216629028,0.10369998216629028
1,0.07330000400543213,0.07249999046325684,0.10430002212524414,0.10369998216629028
1,0.07260000705718994,0.07249999046325684,0.10329997539520264,0.10329997539520264
1,0.07179999351501465,0.07179999351501465,0.1039000153541565,0.10329997539520264
1,0.0722000002861023,0.07179999351501465,0.10240000486373901,0.10240000486373901
1,0.07190001010894775,0.07179999351501465,0.10329997539520264,0.10240000486373901
1,0.07160001993179321,0.07160001993179321,0.10199999809265137,0.10199999809265137
1,0.07190001010894775,0.07160001993179321,0.1029999852180481,0.10199999809265137
1,0.07160001993179321,0.07160001993179321,0.10240000486373901,0.10199999809265137
1,0.07130002975463867,0.07130002975463867,0.10360002517700195,0.10199999809265137
1,0.07160001993179321,0.07130002975463867,0.1031000018119812,0.10199999809265137
1,0.07080000638961792,0.07080000638961792,0.10140001773834229,0.10140001773834229
1,0.07029998302459717,0.07029998302459717,0.10000002384185791,0.10000002384185791
1,0.06989997625350952,0.06989997625350952,0.10170000791549683,0.10000002384185791
1,0.07069998979568481,0.06989997625350952,0.10119998455047607,0.10000002384185791
1,0.07050001621246338,0.06989997625350952,0.10119998455047607,0.10000002384185791
1,0.07029998302459717,0.06989997625350952,0.10170000791549683,0.10000002384185791
1,0.07029998302459717,0.06989997625350952,0.10149997472763062,0.10000002384185791
1,0.06970000267028809,0.06970000267028809,0.10140001773834229,0.10000002384185791
1,0.07029998302459717,0.06970000267028809,0.10189998149871826,0.10000002384185791
1,0.07010000944137573,0.06970000267028809,0.10130000114440918,0.10000002384185791
1,0.06980001926422119,0.06970000267028809,0.10159999132156372,0.10000002384185791
1,0.06950002908706665,0.06950002908706665,0.10280001163482666,0.10000002384185791
1,0.06940001249313354,0.06940001249313354,0.1007000207901001,0.10000002384185791
1,0.06970000267028809,0.06940001249313354,0.10240000486373901,0.10000002384185791
1,0.06929999589920044,0.06929999589920044,0.10149997472763062,0.10000002384185791
1,0.06999999284744263,0.06929999589920044,0.10199999809265137,0.10000002384185791
1,0.06889998912811279,0.06889998912811279,0.10079997777938843,0.10000002384185791
