,Unsupervised_Test_Error,Min_Unsupervised_Test_Error,Supervised_Test_Error,Min_Supervised_Test_Error
1,0.07889997959136963,0.07889997959136963,0.06779998540878296,0.06779998540878296
1,0.06760001182556152,0.06760001182556152,0.07730001211166382,0.06779998540878296
1,0.07679998874664307,0.06760001182556152,0.069100022315979,0.06779998540878296
1,0.06889998912811279,0.06760001182556152,0.07090002298355103,0.06779998540878296
1,0.07069998979568481,0.06760001182556152,0.07190001010894775,0.06779998540878296
1,0.07190001010894775,0.06760001182556152,0.07020002603530884,0.06779998540878296
1,0.06929999589920044,0.06760001182556152,0.07179999351501465,0.06779998540878296
1,0.07120001316070557,0.06760001182556152,0.06699997186660767,0.06699997186660767
1,0.0666000247001648,0.0666000247001648,0.06970000267028809,0.06699997186660767
1,0.06849998235702515,0.0666000247001648,0.07150000333786011,0.06699997186660767
1,0.071399986743927,0.0666000247001648,0.06889998912811279,0.06699997186660767
1,0.06940001249313354,0.0666000247001648,0.07239997386932373,0.06699997186660767
1,0.07209998369216919,0.0666000247001648,0.06790000200271606,0.06699997186660767
1,0.06760001182556152,0.0666000247001648,0.06980001926422119,0.06699997186660767
1,0.06940001249313354,0.0666000247001648,0.06849998235702515,0.06699997186660767
1,0.06879997253417969,0.0666000247001648,0.069100022315979,0.06699997186660767
1,0.06849998235702515,0.0666000247001648,0.0680999755859375,0.06699997186660767
1,0.0681999921798706,0.0666000247001648,0.06599998474121094,0.06599998474121094
1,0.06650000810623169,0.06650000810623169,0.0723000168800354,0.06599998474121094
1,0.071399986743927,0.06650000810623169,0.07289999723434448,0.06599998474121094
1,0.07160001993179321,0.06650000810623169,0.06510001420974731,0.06510001420974731
1,0.06529998779296875,0.06529998779296875,0.06790000200271606,0.06510001420974731
1,0.06889998912811279,0.06529998779296875,0.06980001926422119,0.06510001420974731
1,0.06870001554489136,0.06529998779296875,0.06540000438690186,0.06510001420974731
1,0.06650000810623169,0.06529998779296875,0.06749999523162842,0.06510001420974731
1,0.06749999523162842,0.06529998779296875,0.06709998846054077,0.06510001420974731
1,0.06739997863769531,0.06529998779296875,0.0648999810218811,0.0648999810218811
1,0.06599998474121094,0.06529998779296875,0.06770002841949463,0.0648999810218811
1,0.06879997253417969,0.06529998779296875,0.06499999761581421,0.0648999810218811
1,0.06529998779296875,0.06529998779296875,0.07260000705718994,0.0648999810218811
1,0.07169997692108154,0.06529998779296875,0.06519997119903564,0.0648999810218811
1,0.06610000133514404,0.06529998779296875,0.06650000810623169,0.0648999810218811
1,0.06620001792907715,0.06529998779296875,0.06459999084472656,0.06459999084472656
1,0.06519997119903564,0.06519997119903564,0.06929999589920044,0.06459999084472656
1,0.06859999895095825,0.06519997119903564,0.06730002164840698,0.06459999084472656
1,0.06540000438690186,0.06519997119903564,0.06859999895095825,0.06459999084472656
1,0.06739997863769531,0.06519997119903564,0.06699997186660767,0.06459999084472656
1,0.06720000505447388,0.06519997119903564,0.06389999389648438,0.06389999389648438
1,0.06400001049041748,0.06400001049041748,0.06760001182556152,0.06389999389648438
1,0.06709998846054077,0.06400001049041748,0.07039999961853027,0.06389999389648438
1,0.06840002536773682,0.06400001049041748,0.06199997663497925,0.06199997663497925
1,0.06400001049041748,0.06400001049041748,0.06599998474121094,0.06199997663497925
1,0.06599998474121094,0.06400001049041748,0.06480002403259277,0.06199997663497925
1,0.0658000111579895,0.06400001049041748,0.06510001420974731,0.06199997663497925
1,0.06480002403259277,0.06400001049041748,0.06590002775192261,0.06199997663497925
1,0.06610000133514404,0.06400001049041748,0.07340002059936523,0.06199997663497925
1,0.0722000002861023,0.06400001049041748,0.06940001249313354,0.06199997663497925
1,0.06959998607635498,0.06400001049041748,0.07059997320175171,0.06199997663497925
1,0.0681999921798706,0.06400001049041748,0.06699997186660767,0.06199997663497925
1,0.06610000133514404,0.06400001049041748,0.06389999389648438,0.06199997663497925
1,0.06480002403259277,0.06400001049041748,0.06699997186660767,0.06199997663497925
1,0.06599998474121094,0.06400001049041748,0.06389999389648438,0.06199997663497925
1,0.06309998035430908,0.06309998035430908,0.06470000743865967,0.06199997663497925
1,0.06599998474121094,0.06309998035430908,0.06620001792907715,0.06199997663497925
1,0.06540000438690186,0.06309998035430908,0.06720000505447388,0.06199997663497925
1,0.06430000066757202,0.06309998035430908,0.06760001182556152,0.06199997663497925
1,0.06730002164840698,0.06309998035430908,0.0648999810218811,0.06199997663497925
1,0.06510001420974731,0.06309998035430908,0.06430000066757202,0.06199997663497925
1,0.06400001049041748,0.06309998035430908,0.06650000810623169,0.06199997663497925
1,0.06480002403259277,0.06309998035430908,0.06339997053146362,0.06199997663497925
1,0.062399983406066895,0.062399983406066895,0.06160002946853638,0.06160002946853638
1,0.06000000238418579,0.06000000238418579,0.059599995613098145,0.059599995613098145
1,0.06099998950958252,0.06000000238418579,0.06220000982284546,0.059599995613098145
1,0.062399983406066895,0.06000000238418579,0.06830000877380371,0.059599995613098145
1,0.06410002708435059,0.06000000238418579,0.06129997968673706,0.059599995613098145
1,0.061399996280670166,0.06000000238418579,0.06029999256134033,0.059599995613098145
1,0.06019997596740723,0.06000000238418579,0.061399996280670166,0.059599995613098145
1,0.062099993228912354,0.06000000238418579,0.06309998035430908,0.059599995613098145
1,0.062099993228912354,0.06000000238418579,0.06180000305175781,0.059599995613098145
1,0.061399996280670166,0.06000000238418579,0.06709998846054077,0.059599995613098145
1,0.06339997053146362,0.06000000238418579,0.061100006103515625,0.059599995613098145
1,0.06040000915527344,0.06000000238418579,0.061100006103515625,0.059599995613098145
1,0.060800015926361084,0.06000000238418579,0.06940001249313354,0.059599995613098145
1,0.0626000165939331,0.06000000238418579,0.06519997119903564,0.059599995613098145
1,0.062099993228912354,0.06000000238418579,0.062399983406066895,0.059599995613098145
1,0.059899985790252686,0.059899985790252686,0.06190001964569092,0.059599995613098145
1,0.061399996280670166,0.059899985790252686,0.06220000982284546,0.059599995613098145
1,0.061100006103515625,0.059899985790252686,0.06190001964569092,0.059599995613098145
1,0.061399996280670166,0.059899985790252686,0.06330001354217529,0.059599995613098145
1,0.060800015926361084,0.059899985790252686,0.06120002269744873,0.059599995613098145
1,0.06059998273849487,0.059899985790252686,0.05889999866485596,0.05889999866485596
