,Train_Error,Min_Train_Error,Test_Error,Min_Test_Error
1,0.20399999618530273,0.20399999618530273,0.11000001430511475,0.11000001430511475
1,0.11266666650772095,0.11266666650772095,0.09600001573562622,0.09600001573562622
1,0.08266669511795044,0.08266669511795044,0.07400000095367432,0.07400000095367432
1,0.05900001525878906,0.05900001525878906,0.06870001554489136,0.06870001554489136
1,0.05500000715255737,0.05500000715255737,0.06510001420974731,0.06510001420974731
1,0.04533332586288452,0.04533332586288452,0.06160002946853638,0.06160002946853638
1,0.041999995708465576,0.041999995708465576,0.05879998207092285,0.05879998207092285
1,0.032333314418792725,0.032333314418792725,0.05729997158050537,0.05729997158050537
1,0.028666675090789795,0.028666675090789795,0.06129997968673706,0.05729997158050537
1,0.019999980926513672,0.019999980926513672,0.04890000820159912,0.04890000820159912
1,0.02266669273376465,0.019999980926513672,0.054000020027160645,0.04890000820159912
1,0.02033334970474243,0.019999980926513672,0.04860001802444458,0.04860001802444458
1,0.01466667652130127,0.01466667652130127,0.04739999771118164,0.04739999771118164
1,0.01433330774307251,0.01433330774307251,0.050300002098083496,0.04739999771118164
1,0.013333320617675781,0.013333320617675781,0.045400023460388184,0.045400023460388184
1,0.01066666841506958,0.01066666841506958,0.04650002717971802,0.045400023460388184
1,0.014999985694885254,0.01066666841506958,0.044200003147125244,0.044200003147125244
1,0.009666681289672852,0.009666681289672852,0.04490000009536743,0.044200003147125244
1,0.008000016212463379,0.008000016212463379,0.04659998416900635,0.044200003147125244
1,0.004666686058044434,0.004666686058044434,0.04559999704360962,0.044200003147125244
1,0.004333317279815674,0.004333317279815674,0.04259997606277466,0.04259997606277466
1,0.006666660308837891,0.004333317279815674,0.042900025844573975,0.04259997606277466
1,0.0040000081062316895,0.0040000081062316895,0.04259997606277466,0.04259997606277466
1,0.0040000081062316895,0.0040000081062316895,0.04159998893737793,0.04159998893737793
1,0.0040000081062316895,0.0040000081062316895,0.04309999942779541,0.04159998893737793
1,0.003000020980834961,0.003000020980834961,0.04369997978210449,0.04159998893737793
1,0.002666652202606201,0.002666652202606201,0.0396999716758728,0.0396999716758728
1,0.002333343029022217,0.002333343029022217,0.04460000991821289,0.0396999716758728
1,0.0016666650772094727,0.0016666650772094727,0.04369997978210449,0.0396999716758728
1,0.002333343029022217,0.0016666650772094727,0.04220002889633179,0.0396999716758728
1,0.0009999871253967285,0.0009999871253967285,0.03930002450942993,0.03930002450942993
1,0.003000020980834961,0.0009999871253967285,0.04189997911453247,0.03930002450942993
1,0.002333343029022217,0.0009999871253967285,0.04250001907348633,0.03930002450942993
1,0.001999974250793457,0.0009999871253967285,0.04119998216629028,0.03930002450942993
1,0.002666652202606201,0.0009999871253967285,0.04079997539520264,0.03930002450942993
1,0.0013333559036254883,0.0009999871253967285,0.04070001840591431,0.03930002450942993
1,0.0016666650772094727,0.0009999871253967285,0.040400028228759766,0.03930002450942993
1,0.0013333559036254883,0.0009999871253967285,0.041499972343444824,0.03930002450942993
1,0.0013333559036254883,0.0009999871253967285,0.039200007915496826,0.039200007915496826
1,0.0013333559036254883,0.0009999871253967285,0.03850001096725464,0.03850001096725464
1,0.0006666779518127441,0.0006666779518127441,0.0406000018119812,0.03850001096725464
1,0.0009999871253967285,0.0006666779518127441,0.03880000114440918,0.03850001096725464
1,0.0016666650772094727,0.0006666779518127441,0.040199995040893555,0.03850001096725464
1,0.0003333091735839844,0.0003333091735839844,0.0396999716758728,0.03850001096725464
1,0.0006666779518127441,0.0003333091735839844,0.04000002145767212,0.03850001096725464
1,0.001999974250793457,0.0003333091735839844,0.04079997539520264,0.03850001096725464
1,0.0006666779518127441,0.0003333091735839844,0.041499972343444824,0.03850001096725464
1,0.0013333559036254883,0.0003333091735839844,0.04000002145767212,0.03850001096725464
1,0.0006666779518127441,0.0003333091735839844,0.03829997777938843,0.03829997777938843
1,0.0006666779518127441,0.0003333091735839844,0.04119998216629028,0.03829997777938843
1,0.0003333091735839844,0.0003333091735839844,0.041400015354156494,0.03829997777938843
1,0.0006666779518127441,0.0003333091735839844,0.038699984550476074,0.03829997777938843
