,One2one_av_Error,Min_One2one_av,One2one_max_Error,Min_One2one_max_Error
1,0.24580001831054688,0.24580001831054688,0.42640000581741333,0.42640000581741333
1,0.20920002460479736,0.20920002460479736,0.34210002422332764,0.34210002422332764
1,0.18949997425079346,0.18949997425079346,0.281000018119812,0.281000018119812
1,0.17239999771118164,0.17239999771118164,0.24709999561309814,0.24709999561309814
1,0.15820002555847168,0.15820002555847168,0.21880000829696655,0.21880000829696655
1,0.1444000005722046,0.1444000005722046,0.19910001754760742,0.19910001754760742
1,0.13870000839233398,0.13870000839233398,0.18599998950958252,0.18599998950958252
1,0.1330999732017517,0.1330999732017517,0.1761000156402588,0.1761000156402588
1,0.12199997901916504,0.12199997901916504,0.16259998083114624,0.16259998083114624
1,0.11479997634887695,0.11479997634887695,0.15219998359680176,0.15219998359680176
1,0.11080002784729004,0.11080002784729004,0.14850002527236938,0.14850002527236938
1,0.109499990940094,0.109499990940094,0.14810001850128174,0.14810001850128174
1,0.10430002212524414,0.10430002212524414,0.1396999955177307,0.1396999955177307
1,0.09880000352859497,0.09880000352859497,0.13419997692108154,0.13419997692108154
1,0.0974000096321106,0.0974000096321106,0.13249999284744263,0.13249999284744263
1,0.0932999849319458,0.0932999849319458,0.13279998302459717,0.13249999284744263
1,0.0910000205039978,0.0910000205039978,0.12769997119903564,0.12769997119903564
1,0.0910000205039978,0.0910000205039978,0.12290000915527344,0.12290000915527344
1,0.09049999713897705,0.09049999713897705,0.1193000078201294,0.1193000078201294
1,0.08910000324249268,0.08910000324249268,0.11690002679824829,0.11690002679824829
1,0.08560001850128174,0.08560001850128174,0.11309999227523804,0.11309999227523804
1,0.08469998836517334,0.08469998836517334,0.11390000581741333,0.11309999227523804
1,0.08490002155303955,0.08469998836517334,0.11409997940063477,0.11309999227523804
1,0.08209997415542603,0.08209997415542603,0.1096000075340271,0.1096000075340271
1,0.07929998636245728,0.07929998636245728,0.10900002717971802,0.10900002717971802
1,0.07740002870559692,0.07740002870559692,0.1064000129699707,0.1064000129699707
1,0.07840001583099365,0.07740002870559692,0.10470002889633179,0.10470002889633179
1,0.07389998435974121,0.07389998435974121,0.10180002450942993,0.10180002450942993
1,0.07719999551773071,0.07389998435974121,0.10689997673034668,0.10180002450942993
1,0.07309997081756592,0.07309997081756592,0.10280001163482666,0.10180002450942993
1,0.07270002365112305,0.07270002365112305,0.10229998826980591,0.10180002450942993
1,0.07260000705718994,0.07260000705718994,0.10189998149871826,0.10180002450942993
1,0.07069998979568481,0.07069998979568481,0.0996999740600586,0.0996999740600586
1,0.07020002603530884,0.07020002603530884,0.09930002689361572,0.09930002689361572
1,0.07020002603530884,0.07020002603530884,0.09630000591278076,0.09630000591278076
1,0.07020002603530884,0.07020002603530884,0.09509998559951782,0.09509998559951782
1,0.06919997930526733,0.06919997930526733,0.09729999303817749,0.09509998559951782
1,0.07029998302459717,0.06919997930526733,0.09530001878738403,0.09509998559951782
1,0.06989997625350952,0.06919997930526733,0.09719997644424438,0.09509998559951782
1,0.0690000057220459,0.0690000057220459,0.09509998559951782,0.09509998559951782
1,0.0681999921798706,0.0681999921798706,0.09570002555847168,0.09509998559951782
1,0.06720000505447388,0.06720000505447388,0.09549999237060547,0.09509998559951782
1,0.06840002536773682,0.06720000505447388,0.09689998626708984,0.09509998559951782
1,0.06840002536773682,0.06720000505447388,0.09310001134872437,0.09310001134872437
1,0.06699997186660767,0.06699997186660767,0.09390002489089966,0.09310001134872437
1,0.06720000505447388,0.06699997186660767,0.09369999170303345,0.09310001134872437
1,0.06610000133514404,0.06610000133514404,0.09450000524520874,0.09310001134872437
1,0.06629997491836548,0.06610000133514404,0.09299999475479126,0.09299999475479126
1,0.06599998474121094,0.06599998474121094,0.09280002117156982,0.09280002117156982
1,0.0648999810218811,0.0648999810218811,0.0910000205039978,0.0910000205039978
1,0.06480002403259277,0.06480002403259277,0.09450000524520874,0.0910000205039978
1,0.06499999761581421,0.06480002403259277,0.09210002422332764,0.0910000205039978
1,0.06360000371932983,0.06360000371932983,0.09109997749328613,0.0910000205039978
1,0.06290000677108765,0.06290000677108765,0.09149998426437378,0.0910000205039978
1,0.06360000371932983,0.06290000677108765,0.09049999713897705,0.09049999713897705
1,0.06319999694824219,0.06290000677108765,0.09020000696182251,0.09020000696182251
1,0.06400001049041748,0.06290000677108765,0.09270000457763672,0.09020000696182251
1,0.06440001726150513,0.06290000677108765,0.0910000205039978,0.09020000696182251
1,0.06150001287460327,0.06150001287460327,0.09109997749328613,0.09020000696182251
1,0.06279999017715454,0.06150001287460327,0.09049999713897705,0.09020000696182251
